Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Rep_ID,Region_ID,Business_Unit,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Returns_Amount,Net_Sales_Amount
T0000711,O0000297,INV0000297,IL0000711,2024-10-02,2024-10-02,C00061,P0008,SR013,Midwest,Private Label,2493.0,317.61,96.04,0.0,221.56
T0000712,O0000297,INV0000297,IL0000712,2024-10-02,2024-10-02,C00061,P0068,SR013,Midwest,Private Label,2972.0,378.63,114.5,0.0,264.13
T0000713,O0000298,INV0000298,IL0000713,2024-10-06,2024-10-06,C00012,P0066,SR012,West,Retail Packaging,15162.0,1860.38,465.84,0.0,1394.54
T0000714,O0000298,INV0000298,IL0000714,2024-10-06,2024-10-06,C00012,P0059,SR012,West,Industrial,32215.0,10489.2,2626.5,0.0,7862.71
T0000715,O0000299,INV0000299,IL0000715,2024-10-05,2024-10-05,C00045,P0072,SR021,Midwest,Private Label,6327.0,1025.61,296.5,6.8,722.3
T0000716,O0000299,INV0000299,IL0000716,2024-10-05,2024-10-05,C00045,P0032,SR021,Midwest,Private Label,10534.0,1274.61,368.49,0.0,906.12
T0000717,O0000300,INV0000300,IL0000717,2024-10-16,2024-10-16,C00010,P0053,SR010,Northeast,Foodservice Packaging,27356.0,3485.15,599.1,0.0,2886.06
T0000718,O0000300,INV0000300,IL0000718,2024-10-16,2024-10-16,C00010,P0069,SR010,Northeast,Foodservice Packaging,22000.0,6307.4,1084.24,0.0,5223.16
T0000719,O0000300,INV0000300,IL0000719,2024-10-16,2024-10-16,C00010,P0014,SR010,Northeast,Retail Packaging,32849.0,10695.63,1838.58,0.0,8857.05
T0000720,O0000301,INV0000301,IL0000720,2024-10-10,2024-10-10,C00007,P0072,SR007,South,Private Label,15722.0,2548.54,587.18,0.0,1961.35
T0000721,O0000302,INV0000302,IL0000721,2024-10-21,2024-10-21,C00011,P0049,SR011,South,Foodservice Packaging,26010.0,6320.43,1214.79,0.0,5105.64
T0000722,O0000302,INV0000302,IL0000722,2024-10-21,2024-10-21,C00011,P0001,SR011,South,Foodservice Packaging,20140.0,2094.56,402.57,0.0,1691.99
T0000723,O0000303,INV0000303,IL0000723,2024-10-26,2024-10-26,C00015,P0016,SR015,South,Private Label,38012.0,3953.25,748.35,0.0,3204.9
T0000724,O0000303,INV0000303,IL0000724,2024-10-26,2024-10-26,C00015,P0045,SR015,South,Foodservice Packaging,20265.0,1195.64,226.33,0.0,969.3
T0000725,O0000303,INV0000303,IL0000725,2024-10-26,2024-10-26,C00015,P0055,SR015,South,Industrial,32321.0,1677.46,317.54,0.0,1359.92
T0000726,O0000304,INV0000304,IL0000726,2024-10-25,2024-10-25,C00039,P0006,SR015,South,Retail Packaging,4922.0,603.93,142.83,0.0,461.1
T0000727,O0000304,INV0000304,IL0000727,2024-10-25,2024-10-25,C00039,P0009,SR015,South,Foodservice Packaging,9681.0,2775.54,656.42,0.0,2119.13
T0000728,O0000304,INV0000304,IL0000728,2024-10-25,2024-10-25,C00039,P0058,SR015,South,Retail Packaging,12136.0,1756.08,415.31,0.0,1340.77
T0000729,O0000304,INV0000304,IL0000729,2024-10-25,2024-10-25,C00039,P0066,SR015,South,Retail Packaging,9127.0,1119.88,264.85,0.0,855.03
T0000730,O0000305,INV0000305,IL0000730,2024-10-19,2024-10-19,C00001,P0044,SR001,Midwest,Private Label,21566.0,7021.89,2275.09,0.0,4746.8
T0000731,O0000305,INV0000305,IL0000731,2024-10-19,2024-10-19,C00001,P0051,SR001,Midwest,Industrial,29196.0,3582.35,1160.68,0.0,2421.67
T0000732,O0000305,INV0000305,IL0000732,2024-10-19,2024-10-19,C00001,P0078,SR001,Midwest,Retail Packaging,13467.0,1454.44,471.24,0.0,983.2
T0000733,O0000305,INV0000305,IL0000733,2024-10-19,2024-10-19,C00001,P0011,SR001,Midwest,Industrial,35737.0,4981.74,1614.08,0.0,3367.65
T0000734,O0000306,INV0000306,IL0000734,2024-10-10,2024-10-10,C00005,P0029,SR005,Midwest,Foodservice Packaging,15469.0,5036.71,1524.61,0.0,3512.1
T0000735,O0000307,INV0000307,IL0000735,2024-10-15,2024-10-15,C00055,P0044,SR007,South,Private Label,2318.0,754.74,163.55,0.0,591.19
T0000736,O0000307,INV0000307,IL0000736,2024-10-15,2024-10-15,C00055,P0015,SR007,South,Industrial,3287.0,193.93,42.03,0.0,151.91
T0000737,O0000307,INV0000307,IL0000737,2024-10-15,2024-10-15,C00055,P0045,SR007,South,Foodservice Packaging,2512.0,148.21,32.12,1.3,114.79
T0000738,O0000308,INV0000308,IL0000738,2024-10-02,2024-10-02,C00001,P0071,SR001,Midwest,Industrial,36231.0,5050.6,1636.39,0.0,3414.21
T0000739,O0000309,INV0000309,IL0000739,2024-10-11,2024-10-11,C00042,P0026,SR018,Northeast,Retail Packaging,10782.0,1503.01,214.18,0.0,1288.83
T0000740,O0000309,INV0000309,IL0000740,2024-10-11,2024-10-11,C00042,P0076,SR018,Northeast,Private Label,4284.0,445.54,63.49,5.31,376.73
T0000741,O0000310,INV0000310,IL0000741,2024-10-06,2024-10-06,C00093,P0007,SR021,Midwest,Industrial,1704.0,243.33,71.78,0.0,171.55
T0000742,O0000310,INV0000310,IL0000742,2024-10-06,2024-10-06,C00093,P0003,SR021,Midwest,Industrial,3661.0,395.39,116.64,0.0,278.75
T0000743,O0000310,INV0000310,IL0000743,2024-10-06,2024-10-06,C00093,P0064,SR021,Midwest,Private Label,3545.0,861.44,254.12,0.0,607.31
T0000744,O0000310,INV0000310,IL0000744,2024-10-06,2024-10-06,C00093,P0002,SR021,Midwest,Retail Packaging,2827.0,342.07,100.91,0.0,241.16
T0000745,O0000311,INV0000311,IL0000745,2024-10-23,2024-10-23,C00007,P0037,SR007,South,Foodservice Packaging,41041.0,5860.65,1350.29,0.0,4510.36
T0000746,O0000311,INV0000311,IL0000746,2024-10-23,2024-10-23,C00007,P0043,SR007,South,Industrial,36485.0,5279.38,1216.37,0.0,4063.01
T0000747,O0000311,INV0000311,IL0000747,2024-10-23,2024-10-23,C00007,P0031,SR007,South,Industrial,24363.0,2533.75,583.78,0.0,1949.98
T0000748,O0000311,INV0000311,IL0000748,2024-10-23,2024-10-23,C00007,P0033,SR007,South,Foodservice Packaging,34017.0,3673.84,846.45,0.0,2827.38
T0000749,O0000312,INV0000312,IL0000749,2024-10-07,2024-10-07,C00040,P0064,SR016,West,Private Label,10323.0,2508.49,657.22,27.21,1824.05
T0000750,O0000312,INV0000312,IL0000750,2024-10-07,2024-10-07,C00040,P0059,SR016,West,Industrial,10539.0,3431.5,899.05,0.0,2532.45
T0000751,O0000312,INV0000312,IL0000751,2024-10-07,2024-10-07,C00040,P0024,SR016,West,Private Label,12581.0,3606.97,945.03,0.0,2661.95
T0000752,O0000313,INV0000313,IL0000752,2024-10-14,2024-10-14,C00004,P0073,SR004,West,Foodservice Packaging,26971.0,3902.7,954.6,35.74,2912.36
T0000753,O0000313,INV0000313,IL0000753,2024-10-14,2024-10-14,C00004,P0068,SR004,West,Private Label,30856.0,3931.05,961.54,0.0,2969.52
T0000754,O0000314,INV0000314,IL0000754,2024-10-18,2024-10-18,C00052,P0037,SR004,West,Foodservice Packaging,15994.0,2283.94,588.57,0.0,1695.37
T0000755,O0000314,INV0000314,IL0000755,2024-10-18,2024-10-18,C00052,P0022,SR004,West,Retail Packaging,15228.0,2174.56,560.38,0.0,1614.17
T0000756,O0000314,INV0000314,IL0000756,2024-10-18,2024-10-18,C00052,P0042,SR004,West,Retail Packaging,11797.0,1912.29,492.8,0.0,1419.5
T0000757,O0000315,INV0000315,IL0000757,2024-10-20,2024-10-20,C00043,P0049,SR019,South,Foodservice Packaging,8271.0,2009.85,386.29,0.0,1623.56
T0000758,O0000315,INV0000315,IL0000758,2024-10-20,2024-10-20,C00043,P0041,SR019,South,Foodservice Packaging,8341.0,1162.74,223.48,0.0,939.26
T0000759,O0000315,INV0000315,IL0000759,2024-10-20,2024-10-20,C00043,P0070,SR019,South,Retail Packaging,5899.0,306.16,58.84,0.0,247.31
T0000760,O0000316,INV0000316,IL0000760,2024-10-28,2024-10-28,C00001,P0003,SR001,Midwest,Industrial,16285.0,1758.78,569.84,0.0,1188.94
T0000761,O0000317,INV0000317,IL0000761,2024-10-14,2024-10-14,C00001,P0065,SR001,Midwest,Foodservice Packaging,37651.0,1656.64,536.75,0.0,1119.89
T0000762,O0000317,INV0000317,IL0000762,2024-10-14,2024-10-14,C00001,P0013,SR001,Midwest,Foodservice Packaging,35269.0,5103.42,1653.51,0.0,3449.91
T0000763,O0000317,INV0000317,IL0000763,2024-10-14,2024-10-14,C00001,P0047,SR001,Midwest,Industrial,25131.0,3040.85,985.24,0.0,2055.62
T0000764,O0000318,INV0000318,IL0000764,2024-10-05,2024-10-05,C00119,P0020,SR023,South,Private Label,4263.0,187.57,37.55,0.0,150.02
T0000765,O0000319,INV0000319,IL0000765,2024-10-24,2024-10-24,C00012,P0024,SR012,West,Private Label,27250.0,7812.58,1956.27,0.0,5856.31
T0000766,O0000319,INV0000319,IL0000766,2024-10-24,2024-10-24,C00012,P0004,SR012,West,Private Label,30808.0,7486.34,1874.58,0.0,5611.76
T0000767,O0000320,INV0000320,IL0000767,2024-10-03,2024-10-03,C00011,P0069,SR011,South,Foodservice Packaging,26811.0,7686.71,1477.39,0.0,6209.33
T0000768,O0000320,INV0000320,IL0000768,2024-10-03,2024-10-03,C00011,P0078,SR011,South,Retail Packaging,20031.0,2163.35,415.8,0.0,1747.55
T0000769,O0000320,INV0000320,IL0000769,2024-10-03,2024-10-03,C00011,P0024,SR011,South,Private Label,17016.0,4878.49,937.65,0.0,3940.84
T0000770,O0000320,INV0000320,IL0000770,2024-10-03,2024-10-03,C00011,P0015,SR011,South,Industrial,25232.0,1488.69,286.13,0.0,1202.56
T0000771,O0000321,INV0000321,IL0000771,2024-10-25,2024-10-25,C00055,P0021,SR007,South,Foodservice Packaging,1656.0,203.19,44.03,0.0,159.16
T0000772,O0000321,INV0000321,IL0000772,2024-10-25,2024-10-25,C00055,P0059,SR007,South,Industrial,4113.0,1339.19,290.2,0.0,1048.99
T0000773,O0000322,INV0000322,IL0000773,2024-10-26,2024-10-26,C00084,P0031,SR012,West,Industrial,3945.0,410.28,108.77,0.0,301.51
T0000774,O0000322,INV0000322,IL0000774,2024-10-26,2024-10-26,C00084,P0077,SR012,West,Foodservice Packaging,4658.0,563.62,149.42,0.0,414.2
T0000775,O0000322,INV0000322,IL0000775,2024-10-26,2024-10-26,C00084,P0039,SR012,West,Industrial,1646.0,471.91,125.1,0.0,346.81
T0000776,O0000322,INV0000322,IL0000776,2024-10-26,2024-10-26,C00084,P0010,SR012,West,Retail Packaging,4281.0,222.18,58.9,0.0,163.28
T0000777,O0000323,INV0000323,IL0000777,2024-10-09,2024-10-09,C00007,P0011,SR007,South,Industrial,18328.0,2554.92,588.65,0.0,1966.27
T0000778,O0000323,INV0000323,IL0000778,2024-10-09,2024-10-09,C00007,P0021,SR007,South,Foodservice Packaging,12458.0,1528.6,352.19,0.0,1176.41
T0000779,O0000323,INV0000323,IL0000779,2024-10-09,2024-10-09,C00007,P0023,SR007,South,Industrial,18445.0,2349.89,541.42,0.0,1808.48
T0000780,O0000324,INV0000324,IL0000780,2024-10-12,2024-10-12,C00026,P0050,SR002,Northeast,Retail Packaging,10256.0,451.26,53.25,0.0,398.01
T0000781,O0000324,INV0000324,IL0000781,2024-10-12,2024-10-12,C00026,P0041,SR002,Northeast,Foodservice Packaging,7712.0,1075.05,126.86,0.0,948.2
T0000782,O0000325,INV0000325,IL0000782,2024-10-25,2024-10-25,C00104,P0020,SR008,West,Private Label,4172.0,183.57,47.1,0.0,136.46
T0000783,O0000325,INV0000325,IL0000783,2024-10-25,2024-10-25,C00104,P0049,SR008,West,Foodservice Packaging,3350.0,814.05,208.89,0.0,605.16
T0000784,O0000325,INV0000325,IL0000784,2024-10-25,2024-10-25,C00104,P0023,SR008,West,Industrial,3421.0,435.84,111.84,0.0,324.0
T0000785,O0000326,INV0000326,IL0000785,2024-10-22,2024-10-22,C00001,P0062,SR001,Midwest,Retail Packaging,40894.0,4948.17,1603.21,0.0,3344.97
T0000786,O0000326,INV0000326,IL0000786,2024-10-22,2024-10-22,C00001,P0040,SR001,Midwest,Private Label,35289.0,1831.5,593.41,0.0,1238.09
T0000787,O0000326,INV0000326,IL0000787,2024-10-22,2024-10-22,C00001,P0034,SR001,Midwest,Retail Packaging,20909.0,5080.89,1646.21,53.48,3381.19
T0000788,O0000326,INV0000326,IL0000788,2024-10-22,2024-10-22,C00001,P0047,SR001,Midwest,Industrial,20212.0,2445.65,792.39,24.57,1628.69
T0000789,O0000327,INV0000327,IL0000789,2024-10-02,2024-10-02,C00004,P0020,SR004,West,Private Label,21073.0,927.21,226.8,0.0,700.42
T0000790,O0000327,INV0000327,IL0000790,2024-10-02,2024-10-02,C00004,P0035,SR004,West,Industrial,21407.0,941.91,230.39,0.0,711.52
T0000791,O0000328,INV0000328,IL0000791,2024-10-15,2024-10-15,C00001,P0072,SR001,Midwest,Private Label,42731.0,6926.7,2244.25,39.49,4642.95
T0000792,O0000329,INV0000329,IL0000792,2024-10-12,2024-10-12,C00075,P0055,SR003,South,Industrial,2247.0,116.62,24.18,0.0,92.44
T0000793,O0000330,INV0000330,IL0000793,2024-10-28,2024-10-28,C00001,P0009,SR001,Midwest,Foodservice Packaging,30469.0,8735.46,2830.29,0.0,5905.17
T0000794,O0000330,INV0000330,IL0000794,2024-10-28,2024-10-28,C00001,P0047,SR001,Midwest,Industrial,25638.0,3102.2,1005.11,0.0,2097.09
T0000795,O0000331,INV0000331,IL0000795,2024-10-11,2024-10-11,C00002,P0022,SR002,Northeast,Retail Packaging,20037.0,2861.28,418.89,0.0,2442.39
T0000796,O0000331,INV0000331,IL0000796,2024-10-11,2024-10-11,C00002,P0024,SR002,Northeast,Private Label,26929.0,7720.54,1130.29,0.0,6590.26
T0000797,O0000331,INV0000331,IL0000797,2024-10-11,2024-10-11,C00002,P0071,SR002,Northeast,Industrial,14919.0,2079.71,304.47,0.0,1775.24
T0000798,O0000331,INV0000331,IL0000798,2024-10-11,2024-10-11,C00002,P0045,SR002,Northeast,Foodservice Packaging,39430.0,2326.37,340.58,0.0,1985.79
T0000799,O0000332,INV0000332,IL0000799,2024-10-07,2024-10-07,C00001,P0064,SR001,Midwest,Private Label,25114.0,6102.7,1977.28,0.0,4125.43
T0000800,O0000332,INV0000332,IL0000800,2024-10-07,2024-10-07,C00001,P0049,SR001,Midwest,Foodservice Packaging,14355.0,3488.26,1130.2,25.95,2332.11
T0000801,O0000332,INV0000332,IL0000801,2024-10-07,2024-10-07,C00001,P0008,SR001,Midwest,Private Label,35202.0,4484.73,1453.05,0.0,3031.68
T0000802,O0000333,INV0000333,IL0000802,2024-10-22,2024-10-22,C00030,P0013,SR006,Northeast,Foodservice Packaging,10243.0,1482.16,208.69,0.0,1273.47
T0000803,O0000333,INV0000333,IL0000803,2024-10-22,2024-10-22,C00030,P0005,SR006,Northeast,Foodservice Packaging,11533.0,507.45,71.45,0.0,436.0
T0000804,O0000333,INV0000333,IL0000804,2024-10-22,2024-10-22,C00030,P0007,SR006,Northeast,Industrial,13448.0,1920.37,270.39,0.0,1649.99
T0000805,O0000334,INV0000334,IL0000805,2024-10-26,2024-10-26,C00063,P0030,SR015,South,Retail Packaging,3534.0,208.51,44.68,0.0,163.82
T0000806,O0000334,INV0000334,IL0000806,2024-10-26,2024-10-26,C00063,P0057,SR015,South,Foodservice Packaging,4825.0,782.13,167.61,0.0,614.52
T0000807,O0000334,INV0000334,IL0000807,2024-10-26,2024-10-26,C00063,P0033,SR015,South,Foodservice Packaging,3868.0,417.74,89.52,0.0,328.22
T0000808,O0000334,INV0000334,IL0000808,2024-10-26,2024-10-26,C00063,P0065,SR015,South,Foodservice Packaging,4580.0,201.52,43.19,0.0,158.33
T0000809,O0000335,INV0000335,IL0000809,2024-10-14,2024-10-14,C00042,P0074,SR018,Northeast,Retail Packaging,10233.0,3331.86,474.79,0.0,2857.07
T0000810,O0000335,INV0000335,IL0000810,2024-10-14,2024-10-14,C00042,P0073,SR018,Northeast,Foodservice Packaging,13019.0,1883.85,268.45,0.0,1615.4
T0000811,O0000335,INV0000335,IL0000811,2024-10-14,2024-10-14,C00042,P0017,SR018,Northeast,Foodservice Packaging,13075.0,1582.08,225.45,0.0,1356.63
T0000812,O0000336,INV0000336,IL0000812,2024-10-13,2024-10-13,C00001,P0003,SR001,Midwest,Industrial,25399.0,2743.09,888.76,0.0,1854.33
T0000813,O0000337,INV0000337,IL0000813,2024-10-24,2024-10-24,C00002,P0060,SR002,Northeast,Private Label,27077.0,1597.54,233.88,0.0,1363.66
T0000814,O0000337,INV0000337,IL0000814,2024-10-24,2024-10-24,C00002,P0047,SR002,Northeast,Industrial,38626.0,4673.75,684.24,0.0,3989.51
T0000815,O0000337,INV0000337,IL0000815,2024-10-24,2024-10-24,C00002,P0025,SR002,Northeast,Foodservice Packaging,22376.0,1161.31,170.02,0.0,991.3
T0000816,O0000337,INV0000337,IL0000816,2024-10-24,2024-10-24,C00002,P0068,SR002,Northeast,Private Label,19278.0,2456.02,359.56,0.0,2096.46
T0000817,O0000338,INV0000338,IL0000817,2024-10-14,2024-10-14,C00115,P0008,SR019,South,Private Label,1557.0,198.36,39.89,0.0,158.47
T0000818,O0000338,INV0000338,IL0000818,2024-10-14,2024-10-14,C00115,P0032,SR019,South,Private Label,3574.0,432.45,86.97,0.0,345.49
T0000819,O0000339,INV0000339,IL0000819,2024-10-07,2024-10-07,C00023,P0074,SR023,South,Retail Packaging,12596.0,4101.26,1040.49,0.0,3060.77
T0000820,O0000339,INV0000339,IL0000820,2024-10-07,2024-10-07,C00023,P0077,SR023,South,Foodservice Packaging,10487.0,1268.93,321.93,0.0,947.0
T0000821,O0000339,INV0000339,IL0000821,2024-10-07,2024-10-07,C00023,P0030,SR023,South,Retail Packaging,5169.0,304.97,77.37,0.0,227.6
T0000822,O0000340,INV0000340,IL0000822,2024-10-14,2024-10-14,C00001,P0022,SR001,Midwest,Retail Packaging,45317.0,6471.27,2096.69,0.0,4374.58
T0000823,O0000340,INV0000340,IL0000823,2024-10-14,2024-10-14,C00001,P0034,SR001,Midwest,Retail Packaging,22981.0,5584.38,1809.34,0.0,3775.04
T0000824,O0000340,INV0000340,IL0000824,2024-10-14,2024-10-14,C00001,P0019,SR001,Midwest,Industrial,19336.0,4698.65,1522.36,0.0,3176.29
T0000825,O0000340,INV0000340,IL0000825,2024-10-14,2024-10-14,C00001,P0073,SR001,Midwest,Foodservice Packaging,12572.0,1819.17,589.41,0.0,1229.76
T0000826,O0000341,INV0000341,IL0000826,2024-10-26,2024-10-26,C00025,P0063,SR001,Midwest,Industrial,6630.0,716.04,204.21,4.05,507.78
T0000827,O0000341,INV0000341,IL0000827,2024-10-26,2024-10-26,C00025,P0051,SR001,Midwest,Industrial,7213.0,885.04,252.41,0.0,632.62
T0000828,O0000341,INV0000341,IL0000828,2024-10-26,2024-10-26,C00025,P0039,SR001,Midwest,Industrial,4699.0,1347.2,384.22,0.0,962.98
T0000829,O0000342,INV0000342,IL0000829,2024-10-18,2024-10-18,C00022,P0075,SR022,Northeast,Industrial,5007.0,295.41,53.17,0.0,242.24
T0000830,O0000342,INV0000342,IL0000830,2024-10-18,2024-10-18,C00022,P0063,SR022,Northeast,Industrial,7694.0,830.95,149.57,0.0,681.38
T0000831,O0000342,INV0000342,IL0000831,2024-10-18,2024-10-18,C00022,P0020,SR022,Northeast,Private Label,7124.0,313.46,56.42,0.0,257.03
T0000832,O0000342,INV0000342,IL0000832,2024-10-18,2024-10-18,C00022,P0046,SR022,Northeast,Retail Packaging,12184.0,1267.14,228.08,0.0,1039.05
T0000833,O0000343,INV0000343,IL0000833,2024-10-16,2024-10-16,C00014,P0003,SR014,Northeast,Industrial,19083.0,2060.96,297.19,0.0,1763.77
T0000834,O0000343,INV0000343,IL0000834,2024-10-16,2024-10-16,C00014,P0058,SR014,Northeast,Retail Packaging,36577.0,5292.69,763.21,0.0,4529.49
T0000835,O0000343,INV0000343,IL0000835,2024-10-16,2024-10-16,C00014,P0044,SR014,Northeast,Private Label,26611.0,8664.54,1249.43,0.0,7415.11
T0000836,O0000344,INV0000344,IL0000836,2024-10-08,2024-10-08,C00009,P0007,SR009,Midwest,Industrial,15839.0,2261.81,690.76,0.0,1571.05
T0000837,O0000344,INV0000344,IL0000837,2024-10-08,2024-10-08,C00009,P0036,SR009,Midwest,Private Label,20038.0,2458.66,750.88,0.0,1707.79
T0000838,O0000345,INV0000345,IL0000838,2024-10-20,2024-10-20,C00025,P0049,SR001,Midwest,Foodservice Packaging,13995.0,3400.78,969.9,0.0,2430.88
T0000839,O0000346,INV0000346,IL0000839,2024-10-15,2024-10-15,C00033,P0006,SR009,Midwest,Retail Packaging,8262.0,1013.75,306.56,0.0,707.19
T0000840,O0000347,INV0000347,IL0000840,2024-10-08,2024-10-08,C00004,P0022,SR004,West,Retail Packaging,40323.0,5758.12,1408.44,0.0,4349.69
T0000841,O0000347,INV0000347,IL0000841,2024-10-08,2024-10-08,C00004,P0048,SR004,West,Private Label,30542.0,3298.54,806.82,0.0,2491.71
T0000842,O0000348,INV0000348,IL0000842,2024-10-25,2024-10-25,C00001,P0001,SR001,Midwest,Foodservice Packaging,27668.0,2877.47,932.3,0.0,1945.17
T0000843,O0000348,INV0000348,IL0000843,2024-10-25,2024-10-25,C00001,P0028,SR001,Midwest,Private Label,28276.0,4091.54,1325.66,0.0,2765.88
T0000844,O0000348,INV0000348,IL0000844,2024-10-25,2024-10-25,C00001,P0018,SR001,Midwest,Retail Packaging,21711.0,2344.79,759.71,0.0,1585.08
T0000845,O0000349,INV0000349,IL0000845,2024-10-10,2024-10-10,C00001,P0051,SR001,Midwest,Industrial,38241.0,4692.17,1520.26,34.48,3137.43
T0000846,O0000349,INV0000349,IL0000846,2024-10-10,2024-10-10,C00001,P0033,SR001,Midwest,Foodservice Packaging,30838.0,3330.5,1079.08,0.0,2251.42
T0000847,O0000349,INV0000349,IL0000847,2024-10-10,2024-10-10,C00001,P0078,SR001,Midwest,Retail Packaging,30717.0,3317.44,1074.85,0.0,2242.59
T0000848,O0000350,INV0000350,IL0000848,2024-10-17,2024-10-17,C00001,P0066,SR001,Midwest,Retail Packaging,30372.0,3726.64,1207.43,0.0,2519.21
T0000849,O0000350,INV0000350,IL0000849,2024-10-17,2024-10-17,C00001,P0075,SR001,Midwest,Industrial,27403.0,1616.78,523.84,0.0,1092.94
T0000850,O0000350,INV0000350,IL0000850,2024-10-17,2024-10-17,C00001,P0007,SR001,Midwest,Industrial,34422.0,4915.46,1592.61,0.0,3322.85
T0000851,O0000350,INV0000350,IL0000851,2024-10-17,2024-10-17,C00001,P0067,SR001,Midwest,Industrial,27374.0,3909.01,1266.52,0.0,2642.49
T0000852,O0000351,INV0000351,IL0000852,2024-10-04,2024-10-04,C00001,P0057,SR001,Midwest,Foodservice Packaging,26551.0,4303.92,1394.47,0.0,2909.45
T0000853,O0000351,INV0000351,IL0000853,2024-10-04,2024-10-04,C00001,P0060,SR001,Midwest,Private Label,35524.0,2095.92,679.08,0.0,1416.84
T0000854,O0000351,INV0000351,IL0000854,2024-10-04,2024-10-04,C00001,P0064,SR001,Midwest,Private Label,28644.0,6960.49,2255.2,0.0,4705.29
T0000855,O0000352,INV0000352,IL0000855,2024-10-23,2024-10-23,C00009,P0031,SR009,Midwest,Industrial,27153.0,2823.91,862.42,0.0,1961.49
T0000856,O0000352,INV0000352,IL0000856,2024-10-23,2024-10-23,C00009,P0044,SR009,Midwest,Private Label,25312.0,8241.59,2516.98,0.0,5724.61
T0000857,O0000352,INV0000352,IL0000857,2024-10-23,2024-10-23,C00009,P0032,SR009,Midwest,Private Label,42326.0,5121.45,1564.09,0.0,3557.36
T0000858,O0000352,INV0000352,IL0000858,2024-10-23,2024-10-23,C00009,P0022,SR009,Midwest,Retail Packaging,44123.0,6300.76,1924.25,0.0,4376.51
T0000859,O0000353,INV0000353,IL0000859,2024-10-15,2024-10-15,C00014,P0012,SR014,Northeast,Private Label,31582.0,5119.44,738.22,0.0,4381.22
T0000860,O0000353,INV0000353,IL0000860,2024-10-15,2024-10-15,C00014,P0008,SR014,Northeast,Private Label,25383.0,3233.79,466.31,25.8,2741.69
T0000861,O0000353,INV0000353,IL0000861,2024-10-15,2024-10-15,C00014,P0065,SR014,Northeast,Foodservice Packaging,20126.0,885.54,127.7,0.0,757.85
T0000862,O0000354,INV0000354,IL0000862,2024-10-23,2024-10-23,C00011,P0029,SR011,South,Foodservice Packaging,18309.0,5961.41,1145.78,0.0,4815.63
T0000863,O0000355,INV0000355,IL0000863,2024-10-03,2024-10-03,C00001,P0071,SR001,Midwest,Industrial,18049.0,2516.03,815.19,0.0,1700.84
T0000864,O0000356,INV0000356,IL0000864,2024-10-04,2024-10-04,C00002,P0027,SR002,Northeast,Industrial,37460.0,6072.27,888.98,0.0,5183.29
T0000865,O0000356,INV0000356,IL0000865,2024-10-04,2024-10-04,C00002,P0077,SR002,Northeast,Foodservice Packaging,33565.0,4061.36,594.58,0.0,3466.78
T0000866,O0000357,INV0000357,IL0000866,2024-10-27,2024-10-27,C00001,P0032,SR001,Midwest,Private Label,24667.0,2984.71,967.05,0.0,2017.66
T0000867,O0000358,INV0000358,IL0000867,2024-10-27,2024-10-27,C00002,P0008,SR002,Northeast,Private Label,16121.0,2053.82,300.68,0.0,1753.14
T0000868,O0000358,INV0000358,IL0000868,2024-10-27,2024-10-27,C00002,P0027,SR002,Northeast,Industrial,19151.0,3104.38,454.48,0.0,2649.9
