Order_ID,Customer_ID,Ship_Date,Freight_Cost
O0002096,C00005,2025-05-27,211.63
O0002097,C00005,2025-05-15,286.69
O0002098,C00009,2025-05-26,411.99
O0002099,C00009,2025-05-06,135.07
O0002100,C00001,2025-05-25,530.35
O0002101,C00039,2025-05-24,17.51
O0002102,C00018,2025-05-25,161.57
O0002103,C00001,2025-05-14,614.61
O0002104,C00017,2025-05-14,116.39
O0002105,C00001,2025-05-10,384.97
O0002106,C00044,2025-05-03,173.17
O0002107,C00018,2025-05-05,257.46
O0002108,C00017,2025-05-18,55.28
O0002109,C00005,2025-05-14,504.61
O0002110,C00074,2025-05-12,17.47
O0002111,C00097,2025-05-25,1.04
O0002112,C00087,2025-05-15,54.23
O0002113,C00009,2025-05-15,754.11
O0002114,C00016,2025-05-11,200.19
O0002115,C00059,2025-05-13,70.91
O0002116,C00002,2025-05-01,593.55
O0002117,C00001,2025-05-05,528.43
O0002118,C00005,2025-05-27,20.45
O0002119,C00001,2025-05-06,44.3
O0002120,C00010,2025-05-15,415.54
O0002121,C00001,2025-05-28,622.87
O0002122,C00006,2025-05-03,471.67
O0002123,C00048,2025-05-06,19.94
O0002124,C00003,2025-05-01,474.94
O0002125,C00001,2025-05-06,458.07
O0002126,C00001,2025-05-11,287.4
O0002127,C00001,2025-05-14,293.27
O0002128,C00001,2025-05-13,456.45
O0002129,C00001,2025-05-15,3.44
O0002130,C00015,2025-05-26,384.05
O0002131,C00002,2025-05-15,442.01
O0002132,C00001,2025-05-17,5.69
O0002133,C00006,2025-05-16,172.97
O0002134,C00001,2025-05-07,108.92
O0002135,C00001,2025-05-28,411.78
O0002136,C00001,2025-05-09,435.63
O0002137,C00012,2025-05-27,322.95
O0002138,C00101,2025-05-22,30.36
O0002139,C00010,2025-05-09,449.98
O0002140,C00003,2025-05-17,271.31
O0002141,C00001,2025-05-27,274.63
O0002142,C00001,2025-05-27,540.58
O0002143,C00009,2025-05-25,609.81
O0002144,C00002,2025-05-06,363.54
O0002145,C00055,2025-05-10,76.95
O0002146,C00022,2025-05-28,78.34
O0002147,C00010,2025-05-23,364.06
O0002148,C00056,2025-05-14,30.63
O0002149,C00083,2025-05-25,68.24
O0002150,C00069,2025-05-19,83.39
O0002151,C00001,2025-05-23,638.84
O0002152,C00096,2025-05-28,57.33
O0002153,C00037,2025-05-01,18.79
O0002154,C00001,2025-05-28,375.88
O0002155,C00089,2025-05-01,23.35
O0002156,C00005,2025-05-07,371.17
O0002157,C00001,2025-05-07,489.27
O0002158,C00005,2025-05-01,508.97
O0002159,C00001,2025-05-19,806.01
O0002160,C00107,2025-05-26,46.7
O0002161,C00003,2025-05-21,255.92
O0002162,C00001,2025-05-05,82.45
O0002163,C00004,2025-05-25,264.36
O0002164,C00001,2025-05-13,213.35
O0002165,C00106,2025-05-03,75.4
O0002166,C00002,2025-05-09,445.69
O0002167,C00003,2025-05-25,130.62
O0002168,C00079,2025-05-24,16.39
O0002169,C00087,2025-05-24,70.11
O0002170,C00071,2025-05-08,6.14
O0002171,C00001,2025-05-23,264.9
O0002172,C00006,2025-05-20,632.98
O0002173,C00002,2025-05-14,426.48
O0002174,C00005,2025-05-05,261.49
O0002175,C00001,2025-05-14,670.49
O0002176,C00006,2025-05-11,107.02
O0002177,C00001,2025-05-08,204.97
O0002178,C00117,2025-05-28,32.75
O0002179,C00005,2025-05-25,320.91
O0002180,C00079,2025-05-14,24.51
O0002181,C00044,2025-05-24,8.68
O0002182,C00115,2025-05-28,42.48
O0002183,C00043,2025-05-10,133.82
O0002184,C00001,2025-05-22,303.31
O0002185,C00044,2025-05-02,131.89
O0002186,C00002,2025-05-01,277.16
O0002187,C00012,2025-05-25,429.72
O0002188,C00001,2025-05-18,294.98
O0002189,C00021,2025-05-07,34.74
O0002190,C00054,2025-05-22,95.22
O0002191,C00009,2025-05-15,170.52
O0002192,C00001,2025-05-21,57.26
O0002193,C00022,2025-05-26,57.95
O0002194,C00033,2025-05-02,9.34
O0002195,C00002,2025-05-01,437.51
O0002196,C00004,2025-05-08,683.15
O0002197,C00014,2025-05-27,65.54
O0002198,C00001,2025-05-12,394.08
O0002199,C00030,2025-05-17,221.16
O0002200,C00001,2025-05-06,323.16
O0002201,C00087,2025-05-02,64.88
O0002202,C00025,2025-05-04,46.28
O0002203,C00013,2025-05-14,431.35
O0002204,C00002,2025-05-06,29.1
O0002205,C00087,2025-05-01,20.4
O0002206,C00059,2025-05-09,57.99
O0002207,C00054,2025-05-07,2.73
O0002208,C00110,2025-05-14,16.16
O0002209,C00029,2025-05-09,1.57
O0002210,C00001,2025-05-07,558.59
O0002211,C00111,2025-05-11,28.71
O0002212,C00001,2025-05-27,20.57
O0002213,C00026,2025-05-25,176.84
O0002214,C00003,2025-05-09,416.38
O0002215,C00001,2025-05-14,42.43
O0002216,C00028,2025-05-16,149.82
O0002217,C00006,2025-05-21,252.2
O0002218,C00064,2025-05-09,18.61
O0002219,C00029,2025-05-11,82.99
O0002220,C00001,2025-05-18,45.49
O0002221,C00004,2025-05-28,110.35
O0002222,C00001,2025-05-21,182.42
O0002223,C00001,2025-05-15,439.18
O0002224,C00013,2025-05-08,125.67
O0002225,C00001,2025-05-26,624.67
O0002226,C00013,2025-05-18,194.1
O0002227,C00016,2025-05-10,117.8
O0002228,C00055,2025-05-14,20.69
O0002229,C00011,2025-05-21,501.23
O0002230,C00023,2025-05-15,1.81
O0002231,C00046,2025-05-12,129.91
O0002232,C00001,2025-05-20,456.25
O0002233,C00001,2025-05-01,656.27
O0002234,C00002,2025-05-28,354.31
O0002235,C00052,2025-05-21,133.55
O0002236,C00001,2025-05-20,720.38
O0002237,C00008,2025-05-11,380.75
O0002238,C00001,2025-05-08,335.06
O0002239,C00017,2025-05-10,132.18
O0002240,C00005,2025-05-19,33.57
O0002241,C00002,2025-05-12,185.86
O0002242,C00042,2025-05-10,159.85
O0002243,C00004,2025-05-03,401.41
O0002244,C00031,2025-05-12,87.66
O0002245,C00056,2025-05-21,0.91
O0002246,C00007,2025-05-15,269.03
O0002247,C00066,2025-05-27,41.49
O0002248,C00040,2025-05-05,77.03
O0002249,C00059,2025-05-22,0.66
O0002250,C00032,2025-05-14,104.28
O0002251,C00010,2025-05-22,294.56
O0002252,C00059,2025-05-05,36.68
O0002253,C00001,2025-05-15,58.63
O0002254,C00001,2025-05-18,127.09
O0002255,C00037,2025-05-22,183.16
O0002256,C00002,2025-05-28,393.15
O0002257,C00001,2025-05-21,74.56
O0002258,C00042,2025-05-24,128.4
O0002259,C00001,2025-05-21,123.38
O0002260,C00003,2025-05-13,533.15
O0002261,C00002,2025-05-03,627.23
O0002262,C00017,2025-05-02,161.76
O0002263,C00070,2025-05-04,46.9
O0002264,C00033,2025-05-16,3.92
O0002265,C00103,2025-05-21,21.79
O0002266,C00023,2025-05-28,124.37
O0002267,C00081,2025-05-09,14.18
O0002268,C00007,2025-05-02,383.82
O0002269,C00029,2025-05-10,205.75
O0002270,C00004,2025-05-18,251.16
O0002271,C00004,2025-05-25,10.56
O0002272,C00035,2025-05-02,62.38
O0002273,C00001,2025-05-05,124.58
O0002274,C00001,2025-05-08,284.0
O0002275,C00004,2025-05-17,213.71
O0002276,C00048,2025-05-10,11.77
O0002277,C00080,2025-05-09,9.3
O0002278,C00004,2025-05-23,251.66
O0002279,C00059,2025-05-17,25.41
O0002280,C00008,2025-05-16,122.76
O0002281,C00001,2025-05-17,561.04
O0002282,C00034,2025-05-20,39.37
O0002283,C00019,2025-05-04,2.68
O0002284,C00007,2025-05-14,691.84
O0002285,C00002,2025-05-20,207.95
O0002286,C00001,2025-05-21,85.1
O0002287,C00054,2025-05-28,236.56
O0002288,C00059,2025-05-07,35.23
O0002289,C00016,2025-05-09,206.19
O0002290,C00007,2025-05-02,518.39
O0002291,C00066,2025-05-17,57.9
O0002292,C00001,2025-05-05,399.79
O0002293,C00017,2025-05-28,48.03
O0002294,C00001,2025-05-05,336.63
O0002295,C00021,2025-05-08,82.26
O0002296,C00040,2025-05-20,31.69
O0002297,C00107,2025-05-16,23.73
O0002298,C00001,2025-05-06,84.08
O0002299,C00026,2025-05-27,178.94
O0002300,C00017,2025-05-17,120.55
O0002301,C00001,2025-05-11,614.67
O0002302,C00002,2025-05-20,414.9
O0002303,C00001,2025-05-27,423.96
O0002304,C00061,2025-05-10,28.59
O0002305,C00110,2025-05-15,6.53
O0002306,C00066,2025-05-28,36.37
O0002307,C00002,2025-05-23,188.14
O0002308,C00003,2025-05-25,4.97
O0002309,C00001,2025-05-03,335.32
O0002310,C00012,2025-05-08,389.92
O0002311,C00019,2025-05-01,117.04
O0002312,C00014,2025-05-23,778.03
O0002313,C00014,2025-05-02,153.91
O0002314,C00001,2025-05-26,562.31
O0002315,C00005,2025-05-04,957.1
O0002316,C00001,2025-05-12,180.39
O0002317,C00059,2025-05-15,53.96
O0002318,C00003,2025-05-03,527.7
O0002319,C00001,2025-05-06,163.13
O0002320,C00115,2025-05-09,52.95
O0002321,C00017,2025-05-28,138.56
O0002322,C00028,2025-05-02,116.95
O0002323,C00001,2025-05-20,421.2
O0002324,C00016,2025-05-17,151.78
O0002325,C00001,2025-05-14,428.07
O0002326,C00001,2025-05-08,7.34
O0002327,C00092,2025-05-25,44.96
O0002328,C00089,2025-05-10,7.57
O0002329,C00045,2025-05-10,100.21
O0002330,C00002,2025-05-28,393.83
O0002331,C00003,2025-05-06,260.06
O0002332,C00006,2025-05-05,93.75
O0002333,C00052,2025-05-10,60.9
O0002334,C00030,2025-05-12,6.54
O0002335,C00002,2025-05-28,267.32
O0002336,C00001,2025-05-12,222.14
O0002337,C00024,2025-05-06,168.66
O0002338,C00003,2025-05-02,371.29
O0002339,C00003,2025-05-25,213.43
O0002340,C00001,2025-05-01,231.77
O0002341,C00004,2025-06-23,31.51
O0002342,C00091,2025-06-05,61.87
O0002343,C00002,2025-06-07,354.0
O0002344,C00106,2025-06-10,63.69
O0002345,C00036,2025-06-07,147.14
O0002346,C00001,2025-06-27,15.82
O0002347,C00017,2025-06-19,279.35
O0002348,C00028,2025-06-14,194.15
O0002349,C00070,2025-06-26,51.93
O0002350,C00059,2025-06-10,14.38
O0002351,C00007,2025-06-12,283.91
O0002352,C00013,2025-06-19,652.52
O0002353,C00024,2025-06-21,60.29
O0002354,C00105,2025-06-02,1.05
O0002355,C00100,2025-06-05,14.43
O0002356,C00001,2025-06-13,225.43
O0002357,C00002,2025-06-19,366.73
O0002358,C00077,2025-06-12,65.51
O0002359,C00002,2025-06-12,330.59
O0002360,C00100,2025-06-05,48.01
O0002361,C00021,2025-06-04,202.45
O0002362,C00016,2025-06-27,133.47
O0002363,C00004,2025-06-23,204.9
O0002364,C00009,2025-06-07,184.94
O0002365,C00013,2025-06-19,83.97
O0002366,C00002,2025-06-09,357.38
O0002367,C00044,2025-06-24,177.18
O0002368,C00032,2025-06-09,136.15
O0002369,C00005,2025-06-06,357.09
O0002370,C00013,2025-06-07,710.95
O0002371,C00061,2025-06-26,6.9
O0002372,C00027,2025-06-06,37.96
O0002373,C00001,2025-06-13,402.31
O0002374,C00087,2025-06-25,64.2
O0002375,C00001,2025-06-09,768.23
O0002376,C00112,2025-06-14,41.9
O0002377,C00074,2025-06-22,7.16
O0002378,C00027,2025-06-07,223.21
O0002379,C00011,2025-06-24,834.46
O0002380,C00001,2025-06-13,328.26
O0002381,C00057,2025-06-26,0.61
O0002382,C00014,2025-06-08,9.92
O0002383,C00019,2025-06-17,153.21
O0002384,C00002,2025-06-04,345.02
O0002385,C00049,2025-06-21,115.59
O0002386,C00002,2025-06-16,279.02
O0002387,C00005,2025-06-05,423.27
O0002388,C00013,2025-06-23,485.73
O0002389,C00036,2025-06-13,5.93
O0002390,C00001,2025-06-14,360.66
O0002391,C00032,2025-06-18,219.79
O0002392,C00001,2025-06-15,196.14
O0002393,C00051,2025-06-21,261.92
O0002394,C00001,2025-06-13,34.52
O0002395,C00001,2025-06-19,211.55
O0002396,C00057,2025-06-24,63.9
O0002397,C00014,2025-06-15,297.28
O0002398,C00001,2025-06-18,309.74
O0002399,C00054,2025-06-24,65.23
O0002400,C00018,2025-06-20,199.82
O0002401,C00030,2025-06-03,3.97
O0002402,C00001,2025-06-04,239.3
O0002403,C00001,2025-06-15,58.09
O0002404,C00003,2025-06-12,169.72
O0002405,C00022,2025-06-05,112.72
O0002406,C00004,2025-06-05,221.01
O0002407,C00001,2025-06-26,591.81
O0002408,C00088,2025-06-12,25.01
O0002409,C00001,2025-06-08,315.51
O0002410,C00002,2025-06-05,135.89
O0002411,C00004,2025-06-14,392.51
O0002412,C00018,2025-06-25,80.41
O0002413,C00004,2025-06-19,265.86
O0002414,C00039,2025-06-15,14.74
O0002415,C00097,2025-06-25,53.36
O0002416,C00001,2025-06-28,518.74
O0002417,C00007,2025-06-03,184.47
O0002418,C00001,2025-06-15,194.3
O0002419,C00001,2025-06-01,211.54
O0002420,C00014,2025-06-27,215.78
O0002421,C00095,2025-06-14,42.41
O0002422,C00001,2025-06-22,52.21
O0002423,C00036,2025-06-11,267.54
O0002424,C00049,2025-06-08,81.45
O0002425,C00001,2025-06-18,339.76
O0002426,C00005,2025-06-07,403.77
O0002427,C00029,2025-06-27,70.99
O0002428,C00033,2025-06-05,95.41
O0002429,C00048,2025-06-06,112.01
O0002430,C00001,2025-06-15,313.22
O0002431,C00001,2025-06-06,712.14
O0002432,C00001,2025-06-23,783.86
O0002433,C00001,2025-06-05,70.7
O0002434,C00001,2025-06-10,367.96
O0002435,C00007,2025-06-17,54.56
O0002436,C00006,2025-06-23,324.97
O0002437,C00061,2025-06-15,22.49
O0002438,C00001,2025-06-26,417.48
O0002439,C00080,2025-06-17,15.47
O0002440,C00067,2025-06-03,43.3
O0002441,C00001,2025-06-23,258.54
O0002442,C00030,2025-06-05,10.1
O0002443,C00043,2025-06-07,136.55
O0002444,C00002,2025-06-21,183.06
O0002445,C00018,2025-06-12,154.91
O0002446,C00001,2025-06-27,34.83
O0002447,C00014,2025-06-01,374.61
O0002448,C00004,2025-06-15,502.59
O0002449,C00002,2025-06-28,212.08
O0002450,C00032,2025-06-20,142.2
O0002451,C00001,2025-06-16,849.81
O0002452,C00001,2025-06-14,182.03
O0002453,C00093,2025-06-20,38.84
O0002454,C00002,2025-06-01,1048.87
O0002455,C00029,2025-06-24,8.88
O0002456,C00099,2025-06-01,1.75
O0002457,C00024,2025-06-22,27.27
O0002458,C00040,2025-06-06,337.87
O0002459,C00001,2025-06-01,259.75
O0002460,C00065,2025-06-23,90.04
O0002461,C00001,2025-06-10,474.49
O0002462,C00008,2025-06-16,447.3
O0002463,C00003,2025-06-11,168.64
O0002464,C00012,2025-06-16,361.2
O0002465,C00062,2025-06-03,1.56
O0002466,C00001,2025-06-26,183.3
O0002467,C00079,2025-06-16,43.55
O0002468,C00097,2025-06-17,75.02
O0002469,C00006,2025-06-25,214.29
O0002470,C00003,2025-06-21,8.36
O0002471,C00003,2025-06-08,578.38
O0002472,C00003,2025-06-15,226.65
O0002473,C00001,2025-06-12,475.76
O0002474,C00010,2025-06-27,263.83
O0002475,C00001,2025-06-08,547.27
O0002476,C00039,2025-06-08,137.89
O0002477,C00005,2025-06-01,410.43
O0002478,C00003,2025-06-04,282.19
O0002479,C00001,2025-06-09,87.76
O0002480,C00017,2025-06-28,34.76
O0002481,C00035,2025-06-06,52.42
O0002482,C00009,2025-06-13,183.16
O0002483,C00001,2025-06-06,176.15
O0002484,C00002,2025-06-25,389.82
O0002485,C00041,2025-06-23,96.23
O0002486,C00070,2025-06-03,62.75
O0002487,C00060,2025-06-16,11.61
O0002488,C00003,2025-06-08,272.37
O0002489,C00025,2025-06-28,6.22
O0002490,C00031,2025-06-18,22.14
O0002491,C00015,2025-06-01,436.56
O0002492,C00053,2025-06-05,100.58
O0002493,C00019,2025-06-14,54.24
O0002494,C00043,2025-06-17,189.39
O0002495,C00009,2025-06-22,100.71
O0002496,C00103,2025-06-03,26.64
O0002497,C00018,2025-06-27,268.57
O0002498,C00070,2025-06-04,27.55
O0002499,C00041,2025-06-27,93.06
O0002500,C00001,2025-06-26,319.03
O0002501,C00057,2025-06-19,41.11
O0002502,C00080,2025-06-08,60.8
O0002503,C00088,2025-06-01,39.96
O0002504,C00112,2025-06-05,116.09
O0002505,C00050,2025-06-08,222.87
O0002506,C00079,2025-06-22,21.44
O0002507,C00010,2025-06-22,69.26
O0002508,C00113,2025-06-09,24.79
O0002509,C00062,2025-06-28,69.37
O0002510,C00033,2025-06-10,68.15
O0002511,C00031,2025-06-25,89.1
O0002512,C00027,2025-06-21,230.38
O0002513,C00002,2025-06-12,11.06
O0002514,C00002,2025-06-26,690.94
O0002515,C00015,2025-06-15,386.12
O0002516,C00047,2025-06-18,122.86
O0002517,C00055,2025-06-24,44.61
O0002518,C00015,2025-06-26,7.96
O0002519,C00001,2025-06-21,365.71
O0002520,C00016,2025-06-27,68.16
O0002521,C00001,2025-06-27,202.18
O0002522,C00056,2025-06-08,20.61
O0002523,C00016,2025-06-18,57.73
O0002524,C00045,2025-06-19,43.04
O0002525,C00060,2025-06-28,17.83
O0002526,C00071,2025-06-07,7.17
O0002527,C00016,2025-06-27,223.71
O0002528,C00003,2025-06-28,230.75
O0002529,C00023,2025-06-15,106.4
O0002530,C00059,2025-06-16,56.54
O0002531,C00001,2025-06-10,865.03
O0002532,C00058,2025-06-28,74.29
O0002533,C00080,2025-06-23,17.72
O0002534,C00003,2025-06-08,98.11
O0002535,C00025,2025-06-19,45.71
O0002536,C00001,2025-06-11,222.53
O0002537,C00071,2025-06-09,50.66
O0002538,C00007,2025-06-19,168.13
O0002539,C00001,2025-06-25,546.2
O0002540,C00005,2025-06-26,263.96
O0002541,C00002,2025-06-09,41.55
O0002542,C00001,2025-06-02,231.92
O0002543,C00001,2025-06-04,306.35
O0002544,C00002,2025-06-23,397.59
O0002545,C00012,2025-06-27,337.54
O0002546,C00099,2025-06-08,76.72
O0002547,C00001,2025-06-11,523.63
O0002548,C00055,2025-06-15,56.18
O0002549,C00026,2025-06-06,377.66
O0002550,C00001,2025-06-07,155.47
O0002551,C00001,2025-06-20,581.19
O0002552,C00002,2025-06-19,166.63
O0002553,C00048,2025-06-06,31.3
O0002554,C00009,2025-06-14,27.82
O0002555,C00008,2025-06-28,844.43
O0002556,C00008,2025-06-25,204.89
O0002557,C00035,2025-06-06,84.04
O0002558,C00011,2025-06-14,170.1
O0002559,C00017,2025-06-01,165.13
O0002560,C00113,2025-06-16,15.12
O0002561,C00009,2025-06-03,239.86
O0002562,C00053,2025-06-19,150.34
O0002563,C00024,2025-06-15,45.4
O0002564,C00001,2025-06-19,514.08
O0002565,C00011,2025-06-09,471.2
O0002566,C00008,2025-06-03,756.81
O0002567,C00011,2025-06-14,69.31
O0002568,C00045,2025-06-09,71.4
O0002569,C00002,2025-06-25,490.64
O0002570,C00024,2025-06-02,18.35
O0002571,C00003,2025-06-16,160.29
O0002572,C00001,2025-06-19,516.81
O0002573,C00001,2025-06-11,156.68
O0002574,C00013,2025-06-06,175.78
O0002575,C00042,2025-06-15,78.85
O0002576,C00015,2025-06-13,533.02
O0002577,C00038,2025-06-22,13.65
O0002578,C00010,2025-06-17,294.87
O0002579,C00116,2025-06-23,44.16
O0002580,C00021,2025-06-25,112.07
O0002581,C00048,2025-06-12,258.0
O0002582,C00018,2025-06-13,19.51
O0002583,C00004,2025-06-22,171.44
O0002584,C00055,2025-06-26,7.64
O0002585,C00065,2025-06-27,17.72
O0002586,C00001,2025-06-03,168.48
O0002587,C00011,2025-06-05,901.75
O0002588,C00009,2025-06-03,387.85
O0002589,C00011,2025-06-22,567.83
O0002590,C00019,2025-06-20,99.4
O0002591,C00001,2025-06-25,1148.35
O0002592,C00001,2025-06-27,171.04
O0002593,C00002,2025-06-20,237.03
O0002594,C00002,2025-06-17,661.04
O0002595,C00048,2025-06-03,272.47
O0002596,C00002,2025-06-21,499.28
O0002597,C00001,2025-06-18,764.65
O0002598,C00051,2025-06-15,107.23
O0002599,C00004,2025-06-07,536.1
O0002600,C00034,2025-06-22,118.77
O0002601,C00048,2025-07-02,11.75
O0002602,C00018,2025-07-09,191.46
O0002603,C00086,2025-07-23,65.92
O0002604,C00002,2025-07-08,186.63
O0002605,C00005,2025-07-07,488.67
O0002606,C00101,2025-07-16,3.33
O0002607,C00002,2025-07-02,218.69
O0002608,C00005,2025-07-28,195.36
O0002609,C00004,2025-07-07,265.69
O0002610,C00091,2025-07-10,1.32
O0002611,C00001,2025-07-19,160.6
O0002612,C00003,2025-07-12,262.52
O0002613,C00109,2025-07-12,26.94
O0002614,C00001,2025-07-14,291.99
O0002615,C00065,2025-07-07,8.12
O0002616,C00029,2025-07-10,2.94
O0002617,C00041,2025-07-16,105.97
O0002618,C00004,2025-07-15,833.04
O0002619,C00001,2025-07-02,379.15
O0002620,C00001,2025-07-18,645.4
O0002621,C00094,2025-07-20,39.55
O0002622,C00015,2025-07-03,521.29
O0002623,C00002,2025-07-05,412.51
O0002624,C00001,2025-07-22,571.25
O0002625,C00004,2025-07-22,349.92
O0002626,C00028,2025-07-05,84.58
O0002627,C00021,2025-07-19,41.79
O0002628,C00076,2025-07-05,6.57
O0002629,C00004,2025-07-02,1009.86
O0002630,C00001,2025-07-21,316.0
O0002631,C00019,2025-07-08,3.3
O0002632,C00002,2025-07-27,1165.8
O0002633,C00045,2025-07-12,3.4
O0002634,C00001,2025-07-02,585.13
O0002635,C00032,2025-07-18,66.94
O0002636,C00001,2025-07-12,1012.08
O0002637,C00054,2025-07-01,125.6
O0002638,C00001,2025-07-08,135.49
O0002639,C00020,2025-07-10,167.84
O0002640,C00055,2025-07-13,71.41
O0002641,C00055,2025-07-04,21.63
O0002642,C00070,2025-07-09,26.29
O0002643,C00001,2025-07-05,274.54
O0002644,C00113,2025-07-11,56.71
O0002645,C00059,2025-07-10,51.5
O0002646,C00010,2025-07-06,260.82
O0002647,C00024,2025-07-05,195.0
O0002648,C00033,2025-07-08,90.62
O0002649,C00102,2025-07-08,38.71
O0002650,C00001,2025-07-03,195.68
O0002651,C00002,2025-07-13,158.79
O0002652,C00020,2025-07-07,57.13
O0002653,C00119,2025-07-06,28.21
O0002654,C00016,2025-07-18,2.39
O0002655,C00001,2025-07-14,252.53
O0002656,C00001,2025-07-13,273.1
O0002657,C00001,2025-07-21,164.54
O0002658,C00001,2025-07-28,353.27
O0002659,C00004,2025-07-06,234.13
O0002660,C00016,2025-07-07,188.46
O0002661,C00013,2025-07-13,188.28
O0002662,C00058,2025-07-15,62.45
O0002663,C00013,2025-07-28,221.84
O0002664,C00034,2025-07-11,156.09
O0002665,C00001,2025-07-28,254.12
O0002666,C00044,2025-07-03,138.49
O0002667,C00068,2025-07-04,24.52
O0002668,C00015,2025-07-21,637.71
O0002669,C00077,2025-07-22,26.08
O0002670,C00001,2025-07-08,696.12
O0002671,C00002,2025-07-14,722.55
O0002672,C00002,2025-07-21,58.65
O0002673,C00077,2025-07-08,39.22
O0002674,C00017,2025-07-10,38.08
O0002675,C00001,2025-07-28,651.11
O0002676,C00069,2025-07-04,27.52
O0002677,C00107,2025-07-18,3.59
O0002678,C00026,2025-07-09,92.6
O0002679,C00038,2025-07-01,38.27
O0002680,C00001,2025-07-01,235.86
O0002681,C00005,2025-07-21,591.17
O0002682,C00035,2025-07-17,241.95
O0002683,C00007,2025-07-19,582.53
O0002684,C00024,2025-07-06,194.61
O0002685,C00020,2025-07-18,47.46
O0002686,C00002,2025-07-21,303.81
O0002687,C00015,2025-07-12,403.31
O0002688,C00002,2025-07-12,608.57
O0002689,C00001,2025-07-18,489.93
O0002690,C00001,2025-07-10,261.31
O0002691,C00001,2025-07-21,207.47
O0002692,C00014,2025-07-28,460.63
O0002693,C00111,2025-07-24,46.6
O0002694,C00012,2025-07-15,743.04
O0002695,C00118,2025-07-19,85.1
O0002696,C00034,2025-07-21,19.86
O0002697,C00001,2025-07-12,349.25
O0002698,C00004,2025-07-26,732.48
O0002699,C00021,2025-07-05,140.4
O0002700,C00093,2025-07-22,43.84
O0002701,C00001,2025-07-22,687.2
O0002702,C00052,2025-07-18,140.71
O0002703,C00017,2025-07-05,226.63
O0002704,C00001,2025-07-25,436.58
O0002705,C00039,2025-07-05,109.21
O0002706,C00001,2025-07-12,478.17
O0002707,C00015,2025-07-24,94.86
O0002708,C00014,2025-07-16,57.93
O0002709,C00065,2025-07-02,36.74
O0002710,C00002,2025-07-05,89.61
O0002711,C00034,2025-07-24,202.28
O0002712,C00038,2025-07-09,189.8
O0002713,C00022,2025-07-16,72.53
O0002714,C00072,2025-07-05,53.58
O0002715,C00001,2025-07-12,378.5
O0002716,C00038,2025-07-28,200.79
O0002717,C00001,2025-07-06,170.64
O0002718,C00006,2025-07-17,538.58
O0002719,C00048,2025-07-15,76.16
O0002720,C00001,2025-07-25,107.52
O0002721,C00079,2025-07-11,6.2
O0002722,C00005,2025-07-13,156.57
O0002723,C00001,2025-07-21,216.17
O0002724,C00001,2025-07-17,148.79
O0002725,C00025,2025-07-20,76.92
O0002726,C00032,2025-07-05,271.6
O0002727,C00029,2025-07-02,69.98
O0002728,C00001,2025-07-24,109.61
O0002729,C00001,2025-07-27,161.38
O0002730,C00011,2025-07-12,442.51
O0002731,C00010,2025-07-27,54.34
O0002732,C00004,2025-07-02,595.43
O0002733,C00001,2025-07-20,454.77
O0002734,C00023,2025-07-05,119.86
O0002735,C00015,2025-07-04,398.73
O0002736,C00004,2025-07-09,258.92
O0002737,C00001,2025-07-10,49.73
O0002738,C00004,2025-07-04,7.72
O0002739,C00034,2025-07-16,3.35
O0002740,C00001,2025-07-27,316.53
O0002741,C00077,2025-07-22,54.66
O0002742,C00013,2025-07-23,161.59
O0002743,C00003,2025-07-02,199.46
O0002744,C00001,2025-07-28,325.61
