Expense_ID,GL_Account,Cost_Center,Department,Expense_Date,Expense_Type,Expense_Category,Expense_Amount
EXP0000957,6300,CC0005,Department 5,2025-02-22,Operations,Administrative,24163.39
EXP0000958,6400,CC0020,Department 4,2025-04-15,Operations,Administrative,10255.85
EXP0000959,6100,CC0014,Department 6,2025-11-15,SG&A,Administrative,11150.07
EXP0000960,6200,CC0001,Department 1,2025-08-03,Marketing,Marketing,8609.46
EXP0000961,6400,CC0018,Department 2,2026-12-29,Sales,Sales,22396.55
EXP0000962,6500,CC0005,Department 5,2026-06-29,Marketing,Marketing,8050.9
EXP0000963,6200,CC0020,Department 4,2026-05-13,SG&A,Administrative,2944.97
EXP0000964,6300,CC0016,Department 8,2026-06-28,Sales,Sales,1341.91
EXP0000965,6500,CC0010,Department 2,2026-06-25,Operations,Administrative,1387.33
EXP0000966,6300,CC0020,Department 4,2026-07-13,Operations,Administrative,674.78
EXP0000967,6400,CC0010,Department 2,2025-05-15,SG&A,Administrative,17331.88
EXP0000968,6400,CC0006,Department 6,2025-03-15,Operations,Administrative,23320.27
EXP0000969,6400,CC0015,Department 7,2026-09-10,Operations,Administrative,2155.14
EXP0000970,6100,CC0016,Department 8,2025-12-03,Marketing,Marketing,21076.21
EXP0000971,6400,CC0001,Department 1,2026-01-27,SG&A,Administrative,12476.95
EXP0000972,6300,CC0020,Department 4,2025-10-15,Sales,Sales,9266.82
EXP0000973,6100,CC0003,Department 3,2026-11-10,Operations,Administrative,5548.44
EXP0000974,6200,CC0007,Department 7,2026-02-04,Operations,Administrative,24458.58
EXP0000975,6100,CC0008,Department 8,2026-09-03,SG&A,Administrative,8361.94
EXP0000976,6100,CC0009,Department 1,2025-07-28,SG&A,Administrative,5827.72
EXP0000977,6500,CC0003,Department 3,2025-09-07,Sales,Sales,11972.68
EXP0000978,6400,CC0010,Department 2,2025-07-04,Marketing,Marketing,6865.95
EXP0000979,6300,CC0019,Department 3,2026-09-15,Marketing,Marketing,3690.14
EXP0000980,6500,CC0004,Department 4,2025-10-25,Marketing,Marketing,13122.88
EXP0000981,6100,CC0009,Department 1,2025-01-20,SG&A,Administrative,7677.24
EXP0000982,6400,CC0018,Department 2,2026-06-18,SG&A,Administrative,7686.37
EXP0000983,6100,CC0017,Department 1,2026-05-28,SG&A,Administrative,15315.9
EXP0000984,6400,CC0015,Department 7,2026-03-09,Marketing,Marketing,24262.89
EXP0000985,6500,CC0017,Department 1,2026-02-05,Marketing,Marketing,18935.32
EXP0000986,6500,CC0006,Department 6,2025-11-21,SG&A,Administrative,15715.63
EXP0000987,6100,CC0010,Department 2,2025-05-21,Sales,Sales,7695.19
EXP0000988,6300,CC0006,Department 6,2026-08-21,SG&A,Administrative,4757.17
EXP0000989,6100,CC0001,Department 1,2025-03-03,Sales,Sales,10235.45
EXP0000990,6500,CC0017,Department 1,2026-07-14,Operations,Administrative,17224.41
EXP0000991,6300,CC0017,Department 1,2025-11-12,Operations,Administrative,14414.26
EXP0000992,6300,CC0003,Department 3,2026-06-09,Operations,Administrative,20049.53
EXP0000993,6100,CC0013,Department 5,2025-04-23,Sales,Sales,20831.53
EXP0000994,6300,CC0007,Department 7,2025-12-01,Sales,Sales,698.22
EXP0000995,6300,CC0013,Department 5,2025-01-29,SG&A,Administrative,24801.59
EXP0000996,6300,CC0006,Department 6,2026-01-01,Operations,Administrative,24522.9
EXP0000997,6100,CC0013,Department 5,2026-10-01,Operations,Administrative,4113.15
EXP0000998,6300,CC0001,Department 1,2026-03-04,Marketing,Marketing,11668.24
EXP0000999,6500,CC0008,Department 8,2026-08-26,Operations,Administrative,23966.29
EXP0001000,6100,CC0007,Department 7,2026-10-06,Sales,Sales,4700.4
EXP0001001,6300,CC0015,Department 7,2025-02-23,Marketing,Marketing,8893.02
EXP0001002,6100,CC0007,Department 7,2025-01-08,Operations,Administrative,2679.4
EXP0001003,6500,CC0006,Department 6,2025-12-02,Marketing,Marketing,9805.27
EXP0001004,6500,CC0015,Department 7,2026-11-18,Marketing,Marketing,11232.42
EXP0001005,6400,CC0007,Department 7,2025-11-01,SG&A,Administrative,18661.02
EXP0001006,6300,CC0005,Department 5,2026-12-31,SG&A,Administrative,1069.95
EXP0001007,6500,CC0013,Department 5,2026-01-09,Operations,Administrative,6885.52
EXP0001008,6400,CC0013,Department 5,2026-01-23,Marketing,Marketing,2642.23
EXP0001009,6100,CC0003,Department 3,2025-05-19,Sales,Sales,2772.17
EXP0001010,6200,CC0006,Department 6,2026-02-11,Sales,Sales,11180.88
EXP0001011,6500,CC0008,Department 8,2026-08-02,Operations,Administrative,9229.8
EXP0001012,6200,CC0008,Department 8,2026-03-26,Sales,Sales,6090.47
EXP0001013,6500,CC0012,Department 4,2026-01-16,Sales,Sales,15279.53
EXP0001014,6400,CC0006,Department 6,2025-02-12,Operations,Administrative,17724.95
EXP0001015,6200,CC0002,Department 2,2025-05-01,Marketing,Marketing,15983.38
EXP0001016,6400,CC0010,Department 2,2025-11-08,Marketing,Marketing,9303.92
EXP0001017,6200,CC0019,Department 3,2025-04-25,Sales,Sales,3978.12
EXP0001018,6400,CC0014,Department 6,2025-07-28,Sales,Sales,17096.31
EXP0001019,6200,CC0012,Department 4,2025-03-21,Sales,Sales,23134.03
EXP0001020,6500,CC0016,Department 8,2025-02-24,Sales,Sales,8522.5
EXP0001021,6200,CC0004,Department 4,2025-07-15,SG&A,Administrative,21974.88
EXP0001022,6400,CC0009,Department 1,2025-08-15,Operations,Administrative,1911.81
EXP0001023,6500,CC0003,Department 3,2025-07-19,Sales,Sales,21704.22
EXP0001024,6300,CC0018,Department 2,2026-07-19,Sales,Sales,12371.52
EXP0001025,6100,CC0015,Department 7,2026-11-06,Sales,Sales,23804.93
EXP0001026,6500,CC0020,Department 4,2026-04-10,Sales,Sales,15605.59
EXP0001027,6100,CC0020,Department 4,2025-01-08,SG&A,Administrative,2909.06
EXP0001028,6100,CC0018,Department 2,2025-04-16,Sales,Sales,9097.92
EXP0001029,6100,CC0018,Department 2,2025-12-10,Marketing,Marketing,13405.43
EXP0001030,6500,CC0004,Department 4,2025-01-12,Operations,Administrative,1822.48
EXP0001031,6400,CC0002,Department 2,2026-06-03,Operations,Administrative,14722.94
EXP0001032,6300,CC0018,Department 2,2025-02-13,Operations,Administrative,8462.81
EXP0001033,6200,CC0008,Department 8,2025-10-09,Operations,Administrative,11167.04
EXP0001034,6100,CC0018,Department 2,2025-09-03,SG&A,Administrative,14361.13
EXP0001035,6200,CC0002,Department 2,2026-03-06,Marketing,Marketing,13979.31
EXP0001036,6200,CC0004,Department 4,2026-03-16,SG&A,Administrative,3914.11
EXP0001037,6100,CC0015,Department 7,2025-10-06,Marketing,Marketing,11865.38
EXP0001038,6400,CC0006,Department 6,2026-12-14,Operations,Administrative,23452.06
EXP0001039,6100,CC0002,Department 2,2025-12-31,SG&A,Administrative,17627.94
EXP0001040,6300,CC0018,Department 2,2025-08-25,Marketing,Marketing,17688.31
EXP0001041,6200,CC0003,Department 3,2025-06-05,SG&A,Administrative,17984.71
EXP0001042,6500,CC0018,Department 2,2025-08-09,SG&A,Administrative,6274.09
EXP0001043,6300,CC0020,Department 4,2025-07-18,Marketing,Marketing,10842.3
EXP0001044,6200,CC0006,Department 6,2026-02-23,Sales,Sales,6380.03
EXP0001045,6400,CC0002,Department 2,2026-12-15,SG&A,Administrative,7030.73
EXP0001046,6300,CC0006,Department 6,2026-01-06,SG&A,Administrative,17298.92
EXP0001047,6200,CC0016,Department 8,2025-09-02,Marketing,Marketing,22143.85
EXP0001048,6100,CC0007,Department 7,2026-02-14,Operations,Administrative,11184.75
EXP0001049,6500,CC0006,Department 6,2026-06-14,SG&A,Administrative,17062.93
EXP0001050,6300,CC0012,Department 4,2026-02-22,SG&A,Administrative,3483.29
EXP0001051,6100,CC0010,Department 2,2026-10-12,Sales,Sales,14069.37
EXP0001052,6100,CC0010,Department 2,2026-05-25,Operations,Administrative,517.02
EXP0001053,6400,CC0005,Department 5,2026-04-01,Sales,Sales,13981.21
EXP0001054,6400,CC0018,Department 2,2026-02-28,Operations,Administrative,13662.44
EXP0001055,6500,CC0004,Department 4,2026-03-21,Sales,Sales,1310.63
EXP0001056,6500,CC0010,Department 2,2026-07-09,Marketing,Marketing,23018.36
EXP0001057,6200,CC0014,Department 6,2026-01-24,Sales,Sales,16139.62
EXP0001058,6100,CC0016,Department 8,2026-02-14,Marketing,Marketing,11201.82
EXP0001059,6400,CC0018,Department 2,2026-04-09,Marketing,Marketing,18940.22
EXP0001060,6100,CC0012,Department 4,2026-04-11,Marketing,Marketing,19853.67
EXP0001061,6200,CC0018,Department 2,2025-07-02,SG&A,Administrative,1925.13
EXP0001062,6100,CC0008,Department 8,2025-09-13,Operations,Administrative,11268.76
EXP0001063,6400,CC0006,Department 6,2026-05-15,Sales,Sales,24725.24
EXP0001064,6200,CC0005,Department 5,2025-06-12,Marketing,Marketing,8233.02
EXP0001065,6500,CC0010,Department 2,2026-01-20,Marketing,Marketing,10110.02
EXP0001066,6400,CC0007,Department 7,2026-11-18,Marketing,Marketing,10323.95
EXP0001067,6400,CC0004,Department 4,2026-09-08,Operations,Administrative,21747.91
EXP0001068,6100,CC0013,Department 5,2025-07-21,Marketing,Marketing,4610.84
EXP0001069,6500,CC0010,Department 2,2025-04-05,Sales,Sales,14051.02
EXP0001070,6400,CC0009,Department 1,2026-08-27,Operations,Administrative,17265.88
EXP0001071,6400,CC0009,Department 1,2026-07-02,Sales,Sales,2729.23
EXP0001072,6400,CC0013,Department 5,2026-05-25,Sales,Sales,14339.2
EXP0001073,6400,CC0010,Department 2,2026-06-07,Sales,Sales,7706.06
EXP0001074,6500,CC0018,Department 2,2025-09-13,SG&A,Administrative,19804.95
EXP0001075,6500,CC0017,Department 1,2026-09-07,SG&A,Administrative,2106.09
EXP0001076,6300,CC0011,Department 3,2025-02-23,Operations,Administrative,1545.46
EXP0001077,6400,CC0007,Department 7,2025-08-09,Sales,Sales,17068.17
EXP0001078,6500,CC0014,Department 6,2025-10-16,SG&A,Administrative,8865.66
EXP0001079,6100,CC0019,Department 3,2025-12-15,Sales,Sales,7528.25
EXP0001080,6200,CC0020,Department 4,2026-01-11,Operations,Administrative,24655.36
EXP0001081,6400,CC0006,Department 6,2026-07-29,SG&A,Administrative,24617.53
EXP0001082,6100,CC0011,Department 3,2026-09-28,Operations,Administrative,8160.41
EXP0001083,6400,CC0013,Department 5,2026-04-04,SG&A,Administrative,14814.07
EXP0001084,6500,CC0015,Department 7,2026-07-20,SG&A,Administrative,12463.01
EXP0001085,6100,CC0015,Department 7,2026-11-29,Marketing,Marketing,7667.59
EXP0001086,6400,CC0003,Department 3,2025-06-09,Sales,Sales,23236.12
EXP0001087,6100,CC0019,Department 3,2026-01-17,Operations,Administrative,8158.31
EXP0001088,6100,CC0001,Department 1,2026-12-09,Marketing,Marketing,9952.82
EXP0001089,6400,CC0011,Department 3,2025-03-06,Sales,Sales,22429.85
EXP0001090,6100,CC0001,Department 1,2025-07-04,Sales,Sales,21360.52
EXP0001091,6200,CC0020,Department 4,2025-01-28,Sales,Sales,9488.4
EXP0001092,6200,CC0014,Department 6,2025-07-27,Operations,Administrative,13977.16
EXP0001093,6300,CC0014,Department 6,2026-09-08,SG&A,Administrative,16142.97
EXP0001094,6400,CC0013,Department 5,2025-06-07,Sales,Sales,17087.36
EXP0001095,6500,CC0012,Department 4,2025-10-16,SG&A,Administrative,20972.88
EXP0001096,6400,CC0002,Department 2,2025-04-22,SG&A,Administrative,1300.67
EXP0001097,6100,CC0016,Department 8,2026-06-29,Marketing,Marketing,23467.53
EXP0001098,6200,CC0016,Department 8,2026-03-07,Sales,Sales,16593.11
EXP0001099,6100,CC0019,Department 3,2026-08-31,Operations,Administrative,9946.73
EXP0001100,6400,CC0012,Department 4,2025-05-23,Sales,Sales,17310.97
EXP0001101,6100,CC0012,Department 4,2025-01-22,Operations,Administrative,4425.61
EXP0001102,6300,CC0015,Department 7,2026-11-05,Marketing,Marketing,13630.31
EXP0001103,6200,CC0018,Department 2,2026-05-03,SG&A,Administrative,3477.96
EXP0001104,6300,CC0006,Department 6,2026-06-11,Operations,Administrative,6310.75
EXP0001105,6100,CC0005,Department 5,2026-10-30,SG&A,Administrative,9316.46
EXP0001106,6500,CC0015,Department 7,2025-11-07,SG&A,Administrative,23869.92
EXP0001107,6100,CC0019,Department 3,2025-11-03,Marketing,Marketing,8232.94
EXP0001108,6500,CC0009,Department 1,2025-10-05,Marketing,Marketing,1703.88
EXP0001109,6500,CC0007,Department 7,2025-02-15,SG&A,Administrative,9879.51
EXP0001110,6500,CC0011,Department 3,2026-11-25,Operations,Administrative,11641.68
EXP0001111,6100,CC0016,Department 8,2025-02-24,Sales,Sales,18970.54
EXP0001112,6500,CC0016,Department 8,2025-09-17,Marketing,Marketing,14431.18
EXP0001113,6300,CC0007,Department 7,2025-06-01,SG&A,Administrative,24322.37
EXP0001114,6500,CC0020,Department 4,2026-03-08,Operations,Administrative,3714.54
EXP0001115,6100,CC0006,Department 6,2026-05-11,Marketing,Marketing,15796.39
EXP0001116,6400,CC0016,Department 8,2025-09-13,Marketing,Marketing,23448.74
EXP0001117,6500,CC0016,Department 8,2025-08-04,Sales,Sales,8137.76
EXP0001118,6500,CC0014,Department 6,2026-05-10,Sales,Sales,7739.37
EXP0001119,6100,CC0019,Department 3,2026-09-01,SG&A,Administrative,17776.33
EXP0001120,6500,CC0019,Department 3,2026-05-05,Sales,Sales,14805.81
EXP0001121,6500,CC0015,Department 7,2025-12-20,Operations,Administrative,3959.03
EXP0001122,6300,CC0002,Department 2,2026-12-31,Sales,Sales,4830.91
EXP0001123,6300,CC0003,Department 3,2026-01-25,Operations,Administrative,1482.34
EXP0001124,6500,CC0008,Department 8,2025-11-02,Sales,Sales,7321.23
EXP0001125,6400,CC0014,Department 6,2025-04-24,SG&A,Administrative,20171.33
EXP0001126,6200,CC0003,Department 3,2026-02-22,Marketing,Marketing,1464.06
EXP0001127,6500,CC0009,Department 1,2026-06-07,Marketing,Marketing,21139.95
EXP0001128,6100,CC0003,Department 3,2025-08-05,Marketing,Marketing,3275.59
EXP0001129,6400,CC0016,Department 8,2025-05-31,Sales,Sales,8458.4
EXP0001130,6300,CC0006,Department 6,2026-02-23,Marketing,Marketing,7968.72
EXP0001131,6300,CC0017,Department 1,2025-08-17,SG&A,Administrative,22149.64
EXP0001132,6100,CC0006,Department 6,2025-05-24,Marketing,Marketing,21812.88
EXP0001133,6500,CC0004,Department 4,2025-04-09,Operations,Administrative,9621.75
EXP0001134,6300,CC0012,Department 4,2025-04-09,Sales,Sales,20731.22
EXP0001135,6500,CC0018,Department 2,2026-01-01,Sales,Sales,16288.98
EXP0001136,6400,CC0005,Department 5,2025-10-24,Operations,Administrative,14040.8
EXP0001137,6100,CC0002,Department 2,2026-12-06,SG&A,Administrative,8538.53
EXP0001138,6300,CC0013,Department 5,2025-08-31,SG&A,Administrative,5355.5
EXP0001139,6300,CC0015,Department 7,2025-01-19,SG&A,Administrative,5461.71
EXP0001140,6300,CC0019,Department 3,2025-06-12,SG&A,Administrative,20316.07
EXP0001141,6500,CC0013,Department 5,2025-07-27,Sales,Sales,8381.29
EXP0001142,6100,CC0003,Department 3,2025-04-02,SG&A,Administrative,12394.36
EXP0001143,6100,CC0020,Department 4,2026-12-26,Marketing,Marketing,11518.51
EXP0001144,6400,CC0002,Department 2,2025-12-26,Operations,Administrative,22586.51
EXP0001145,6300,CC0005,Department 5,2026-09-29,Operations,Administrative,4846.92
EXP0001146,6400,CC0007,Department 7,2026-10-19,Sales,Sales,9169.66
EXP0001147,6400,CC0007,Department 7,2025-06-06,Sales,Sales,790.63
EXP0001148,6300,CC0005,Department 5,2026-06-10,Sales,Sales,4676.97
EXP0001149,6200,CC0019,Department 3,2026-02-04,Marketing,Marketing,12550.5
EXP0001150,6400,CC0009,Department 1,2026-05-26,Marketing,Marketing,14682.28
EXP0001151,6200,CC0016,Department 8,2025-02-20,Operations,Administrative,19475.89
EXP0001152,6500,CC0015,Department 7,2026-10-01,SG&A,Administrative,12170.57
EXP0001153,6500,CC0007,Department 7,2026-11-03,Marketing,Marketing,15871.45
EXP0001154,6300,CC0013,Department 5,2026-09-14,Operations,Administrative,1561.31
EXP0001155,6300,CC0018,Department 2,2025-08-23,Operations,Administrative,22833.78
EXP0001156,6200,CC0018,Department 2,2026-09-14,SG&A,Administrative,21074.02
EXP0001157,6300,CC0010,Department 2,2026-02-12,Operations,Administrative,22819.4
EXP0001158,6300,CC0005,Department 5,2026-06-17,Operations,Administrative,22699.7
EXP0001159,6500,CC0008,Department 8,2026-09-19,Operations,Administrative,13925.36
EXP0001160,6200,CC0002,Department 2,2025-03-10,SG&A,Administrative,22469.93
EXP0001161,6500,CC0011,Department 3,2026-02-12,Marketing,Marketing,14735.02
EXP0001162,6500,CC0015,Department 7,2026-12-10,Operations,Administrative,15238.51
EXP0001163,6400,CC0015,Department 7,2025-04-02,Sales,Sales,12955.32
EXP0001164,6200,CC0019,Department 3,2026-07-02,Operations,Administrative,24414.41
EXP0001165,6300,CC0015,Department 7,2026-04-19,Sales,Sales,23443.64
EXP0001166,6100,CC0011,Department 3,2026-01-13,Sales,Sales,24803.03
EXP0001167,6300,CC0018,Department 2,2026-10-11,Marketing,Marketing,23146.18
EXP0001168,6400,CC0009,Department 1,2025-01-03,Marketing,Marketing,20033.32
EXP0001169,6300,CC0018,Department 2,2026-09-05,Sales,Sales,7112.33
EXP0001170,6500,CC0009,Department 1,2026-05-10,Marketing,Marketing,18135.14
EXP0001171,6400,CC0016,Department 8,2025-01-07,Marketing,Marketing,13089.17
EXP0001172,6100,CC0017,Department 1,2025-05-08,Marketing,Marketing,2574.6
EXP0001173,6200,CC0018,Department 2,2025-11-21,Sales,Sales,20449.65
EXP0001174,6500,CC0020,Department 4,2026-10-12,Marketing,Marketing,9293.52
EXP0001175,6100,CC0018,Department 2,2026-01-31,Sales,Sales,20538.87
EXP0001176,6300,CC0020,Department 4,2025-12-20,Marketing,Marketing,22492.95
EXP0001177,6100,CC0007,Department 7,2025-03-03,SG&A,Administrative,22701.88
EXP0001178,6100,CC0002,Department 2,2025-09-01,SG&A,Administrative,19280.92
EXP0001179,6200,CC0015,Department 7,2025-10-07,SG&A,Administrative,10880.54
EXP0001180,6100,CC0002,Department 2,2025-01-10,SG&A,Administrative,5644.46
EXP0001181,6400,CC0005,Department 5,2026-06-24,SG&A,Administrative,16716.52
EXP0001182,6300,CC0005,Department 5,2026-09-01,Sales,Sales,18836.32
EXP0001183,6200,CC0009,Department 1,2026-01-27,Marketing,Marketing,10185.74
EXP0001184,6100,CC0020,Department 4,2026-02-01,Sales,Sales,12497.93
EXP0001185,6200,CC0008,Department 8,2026-07-13,Operations,Administrative,15767.52
EXP0001186,6300,CC0017,Department 1,2026-02-14,Marketing,Marketing,8429.84
EXP0001187,6400,CC0012,Department 4,2025-11-18,Sales,Sales,377.39
EXP0001188,6500,CC0002,Department 2,2026-10-10,Operations,Administrative,1418.76
EXP0001189,6100,CC0010,Department 2,2025-01-05,Operations,Administrative,23525.62
EXP0001190,6500,CC0019,Department 3,2026-06-20,Operations,Administrative,293.65
EXP0001191,6200,CC0003,Department 3,2026-05-18,Operations,Administrative,2108.38
EXP0001192,6200,CC0011,Department 3,2026-05-29,Operations,Administrative,2148.97
EXP0001193,6200,CC0011,Department 3,2026-11-20,SG&A,Administrative,18558.81
EXP0001194,6200,CC0004,Department 4,2026-01-15,Marketing,Marketing,24458.38
EXP0001195,6200,CC0006,Department 6,2026-11-28,Sales,Sales,18999.24
EXP0001196,6200,CC0005,Department 5,2025-02-05,SG&A,Administrative,17095.62
EXP0001197,6500,CC0010,Department 2,2026-09-13,Marketing,Marketing,2031.44
EXP0001198,6100,CC0020,Department 4,2025-02-23,SG&A,Administrative,23623.24
EXP0001199,6100,CC0005,Department 5,2026-06-09,Sales,Sales,19494.26
EXP0001200,6300,CC0016,Department 8,2025-05-24,Marketing,Marketing,24690.4
EXP0001201,6400,CC0009,Department 1,2026-02-07,Operations,Administrative,15803.15
EXP0001202,6200,CC0019,Department 3,2026-10-27,Sales,Sales,19127.81
EXP0001203,6500,CC0018,Department 2,2026-08-26,SG&A,Administrative,22577.83
EXP0001204,6300,CC0006,Department 6,2026-02-18,SG&A,Administrative,6630.32
EXP0001205,6500,CC0008,Department 8,2026-07-10,Marketing,Marketing,2062.89
EXP0001206,6300,CC0014,Department 6,2026-09-16,SG&A,Administrative,14479.81
EXP0001207,6400,CC0003,Department 3,2026-09-03,SG&A,Administrative,24861.71
EXP0001208,6100,CC0001,Department 1,2026-10-28,SG&A,Administrative,23925.1
EXP0001209,6500,CC0012,Department 4,2026-09-12,SG&A,Administrative,18070.8
