Journal_ID,Posting_Date,GL_Account,Account_Type,Cost_Center,Profit_Center,Amount,Currency,Fiscal_Period,Fiscal_Year
JRN0000942,2026-09-11,5000,COGS,CC0008,PC008,-32320.09,USD,9,2026
JRN0000943,2025-05-13,5000,COGS,CC0018,PC008,-14581.72,USD,5,2025
JRN0000944,2026-12-27,5000,COGS,CC0011,PC001,-27363.76,USD,12,2026
JRN0000945,2025-02-27,5000,COGS,CC0013,PC003,-7220.9,USD,2,2025
JRN0000946,2026-08-20,4000,Revenue,CC0020,PC010,43759.88,USD,8,2026
JRN0000947,2026-09-03,4000,Revenue,CC0017,PC007,7575.65,USD,9,2026
JRN0000948,2025-06-05,5000,COGS,CC0009,PC009,-48494.21,USD,6,2025
JRN0000949,2025-11-23,5000,COGS,CC0020,PC010,-25201.27,USD,11,2025
JRN0000950,2026-01-30,6100,Operating Expense,CC0013,PC003,-36819.09,USD,1,2026
JRN0000951,2026-12-20,4000,Revenue,CC0017,PC007,10394.43,USD,12,2026
JRN0000952,2025-08-21,5000,COGS,CC0009,PC009,-38707.37,USD,8,2025
JRN0000953,2025-12-11,6200,Operating Expense,CC0013,PC003,-3962.1,USD,12,2025
JRN0000954,2025-08-06,4000,Revenue,CC0016,PC006,31987.1,USD,8,2025
JRN0000955,2026-05-13,5000,COGS,CC0006,PC006,-12496.71,USD,5,2026
JRN0000956,2026-06-29,6100,Operating Expense,CC0015,PC005,-37132.55,USD,6,2026
JRN0000957,2026-07-09,5000,COGS,CC0003,PC003,-19944.54,USD,7,2026
JRN0000958,2026-10-27,6100,Operating Expense,CC0010,PC010,-37927.82,USD,10,2026
JRN0000959,2026-12-04,5000,COGS,CC0004,PC004,-5005.17,USD,12,2026
JRN0000960,2025-08-06,6200,Operating Expense,CC0002,PC002,-16667.06,USD,8,2025
JRN0000961,2026-08-26,6200,Operating Expense,CC0020,PC010,-20792.21,USD,8,2026
JRN0000962,2026-09-05,4000,Revenue,CC0015,PC005,2242.36,USD,9,2026
JRN0000963,2025-02-01,5000,COGS,CC0006,PC006,-43290.5,USD,2,2025
JRN0000964,2026-02-14,4000,Revenue,CC0010,PC010,2081.86,USD,2,2026
JRN0000965,2026-07-14,6200,Operating Expense,CC0019,PC009,-24002.89,USD,7,2026
JRN0000966,2026-12-05,6100,Operating Expense,CC0008,PC008,-20466.34,USD,12,2026
JRN0000967,2025-09-22,6100,Operating Expense,CC0009,PC009,-32229.63,USD,9,2025
JRN0000968,2026-12-10,6100,Operating Expense,CC0015,PC005,-25219.48,USD,12,2026
JRN0000969,2026-03-03,4000,Revenue,CC0017,PC007,11955.68,USD,3,2026
JRN0000970,2026-09-25,4000,Revenue,CC0015,PC005,21928.91,USD,9,2026
JRN0000971,2026-11-27,6100,Operating Expense,CC0009,PC009,-32726.2,USD,11,2026
JRN0000972,2026-02-19,6200,Operating Expense,CC0009,PC009,-44500.87,USD,2,2026
JRN0000973,2026-03-19,6100,Operating Expense,CC0019,PC009,-46684.28,USD,3,2026
JRN0000974,2026-05-05,6100,Operating Expense,CC0009,PC009,-37775.01,USD,5,2026
JRN0000975,2026-01-19,6200,Operating Expense,CC0004,PC004,-20857.75,USD,1,2026
JRN0000976,2026-12-29,4000,Revenue,CC0002,PC002,29607.64,USD,12,2026
JRN0000977,2025-11-20,5000,COGS,CC0016,PC006,-23156.89,USD,11,2025
JRN0000978,2026-07-01,5000,COGS,CC0008,PC008,-17890.41,USD,7,2026
JRN0000979,2026-12-16,6100,Operating Expense,CC0002,PC002,-39380.8,USD,12,2026
JRN0000980,2026-01-20,6100,Operating Expense,CC0018,PC008,-27031.47,USD,1,2026
JRN0000981,2026-05-09,5000,COGS,CC0001,PC001,-39032.1,USD,5,2026
JRN0000982,2026-02-23,5000,COGS,CC0018,PC008,-36437.43,USD,2,2026
JRN0000983,2026-08-27,4000,Revenue,CC0013,PC003,1181.72,USD,8,2026
JRN0000984,2026-04-11,6200,Operating Expense,CC0011,PC001,-47768.97,USD,4,2026
JRN0000985,2025-08-24,6100,Operating Expense,CC0018,PC008,-37198.51,USD,8,2025
JRN0000986,2025-04-29,6100,Operating Expense,CC0003,PC003,-44220.75,USD,4,2025
JRN0000987,2025-08-29,6200,Operating Expense,CC0008,PC008,-22010.56,USD,8,2025
JRN0000988,2026-08-03,4000,Revenue,CC0014,PC004,21570.35,USD,8,2026
JRN0000989,2025-05-18,5000,COGS,CC0015,PC005,-14051.95,USD,5,2025
JRN0000990,2026-05-09,6200,Operating Expense,CC0020,PC010,-8307.51,USD,5,2026
JRN0000991,2026-09-05,6200,Operating Expense,CC0008,PC008,-27980.4,USD,9,2026
JRN0000992,2026-10-27,4000,Revenue,CC0003,PC003,41449.26,USD,10,2026
JRN0000993,2025-01-19,5000,COGS,CC0011,PC001,-12299.19,USD,1,2025
JRN0000994,2026-06-11,6100,Operating Expense,CC0003,PC003,-14647.58,USD,6,2026
JRN0000995,2026-04-07,6100,Operating Expense,CC0013,PC003,-12157.45,USD,4,2026
JRN0000996,2025-02-04,6100,Operating Expense,CC0009,PC009,-14041.11,USD,2,2025
JRN0000997,2025-05-05,5000,COGS,CC0004,PC004,-33705.98,USD,5,2025
JRN0000998,2025-02-16,6200,Operating Expense,CC0011,PC001,-38148.49,USD,2,2025
JRN0000999,2026-08-28,4000,Revenue,CC0013,PC003,13616.42,USD,8,2026
JRN0001000,2025-01-25,6100,Operating Expense,CC0014,PC004,-40373.32,USD,1,2025
JRN0001001,2025-07-06,6100,Operating Expense,CC0019,PC009,-18998.8,USD,7,2025
JRN0001002,2026-07-04,4000,Revenue,CC0016,PC006,49665.04,USD,7,2026
JRN0001003,2025-09-01,5000,COGS,CC0004,PC004,-23773.98,USD,9,2025
JRN0001004,2025-02-21,4000,Revenue,CC0018,PC008,13259.95,USD,2,2025
JRN0001005,2025-12-05,6100,Operating Expense,CC0012,PC002,-3159.29,USD,12,2025
JRN0001006,2025-10-03,6100,Operating Expense,CC0011,PC001,-17106.83,USD,10,2025
JRN0001007,2026-08-25,6100,Operating Expense,CC0019,PC009,-7619.04,USD,8,2026
JRN0001008,2026-08-16,6200,Operating Expense,CC0011,PC001,-14646.35,USD,8,2026
JRN0001009,2026-12-19,5000,COGS,CC0019,PC009,-14093.53,USD,12,2026
JRN0001010,2026-07-23,5000,COGS,CC0020,PC010,-34290.45,USD,7,2026
JRN0001011,2026-12-14,5000,COGS,CC0005,PC005,-38365.7,USD,12,2026
JRN0001012,2025-08-12,6200,Operating Expense,CC0019,PC009,-13359.6,USD,8,2025
JRN0001013,2026-02-25,6100,Operating Expense,CC0013,PC003,-27623.16,USD,2,2026
JRN0001014,2025-11-20,4000,Revenue,CC0015,PC005,10065.72,USD,11,2025
JRN0001015,2026-01-11,6100,Operating Expense,CC0006,PC006,-5849.8,USD,1,2026
JRN0001016,2025-02-13,6100,Operating Expense,CC0009,PC009,-23611.49,USD,2,2025
JRN0001017,2026-08-21,6100,Operating Expense,CC0020,PC010,-35547.91,USD,8,2026
JRN0001018,2026-09-01,6200,Operating Expense,CC0011,PC001,-44200.55,USD,9,2026
JRN0001019,2025-07-14,4000,Revenue,CC0004,PC004,8812.04,USD,7,2025
JRN0001020,2025-02-05,4000,Revenue,CC0017,PC007,46527.36,USD,2,2025
JRN0001021,2025-04-25,4000,Revenue,CC0012,PC002,15944.13,USD,4,2025
JRN0001022,2026-01-08,5000,COGS,CC0017,PC007,-19858.79,USD,1,2026
JRN0001023,2026-07-10,6100,Operating Expense,CC0007,PC007,-20945.18,USD,7,2026
JRN0001024,2026-01-13,6200,Operating Expense,CC0016,PC006,-13969.71,USD,1,2026
JRN0001025,2026-08-16,5000,COGS,CC0004,PC004,-13310.54,USD,8,2026
JRN0001026,2026-09-19,6100,Operating Expense,CC0012,PC002,-3378.28,USD,9,2026
JRN0001027,2026-06-01,4000,Revenue,CC0003,PC003,45533.63,USD,6,2026
JRN0001028,2026-12-23,5000,COGS,CC0005,PC005,-7205.54,USD,12,2026
JRN0001029,2025-03-05,6100,Operating Expense,CC0019,PC009,-24899.38,USD,3,2025
JRN0001030,2025-06-22,5000,COGS,CC0002,PC002,-48166.34,USD,6,2025
JRN0001031,2026-09-11,6200,Operating Expense,CC0003,PC003,-38531.87,USD,9,2026
JRN0001032,2026-10-22,4000,Revenue,CC0014,PC004,31182.65,USD,10,2026
JRN0001033,2026-04-09,6200,Operating Expense,CC0007,PC007,-12569.6,USD,4,2026
JRN0001034,2026-05-30,6200,Operating Expense,CC0006,PC006,-15466.02,USD,5,2026
JRN0001035,2026-10-10,6200,Operating Expense,CC0017,PC007,-8896.62,USD,10,2026
JRN0001036,2026-10-25,6200,Operating Expense,CC0019,PC009,-37726.94,USD,10,2026
JRN0001037,2026-06-01,6100,Operating Expense,CC0006,PC006,-1248.43,USD,6,2026
JRN0001038,2025-12-18,6100,Operating Expense,CC0012,PC002,-46248.69,USD,12,2025
JRN0001039,2025-05-13,6200,Operating Expense,CC0008,PC008,-8042.19,USD,5,2025
JRN0001040,2026-04-28,4000,Revenue,CC0020,PC010,9384.39,USD,4,2026
JRN0001041,2026-02-13,6100,Operating Expense,CC0018,PC008,-29086.22,USD,2,2026
JRN0001042,2026-11-07,5000,COGS,CC0008,PC008,-46281.81,USD,11,2026
JRN0001043,2025-03-15,6100,Operating Expense,CC0013,PC003,-18089.81,USD,3,2025
JRN0001044,2026-07-05,6200,Operating Expense,CC0007,PC007,-13237.05,USD,7,2026
JRN0001045,2025-11-24,6100,Operating Expense,CC0004,PC004,-25206.61,USD,11,2025
JRN0001046,2025-07-09,6100,Operating Expense,CC0019,PC009,-13921.12,USD,7,2025
JRN0001047,2025-07-10,6200,Operating Expense,CC0002,PC002,-14249.14,USD,7,2025
JRN0001048,2026-04-16,4000,Revenue,CC0005,PC005,41764.06,USD,4,2026
JRN0001049,2025-09-28,4000,Revenue,CC0014,PC004,14337.19,USD,9,2025
JRN0001050,2025-09-12,6200,Operating Expense,CC0012,PC002,-44965.91,USD,9,2025
JRN0001051,2026-03-24,6200,Operating Expense,CC0008,PC008,-2679.85,USD,3,2026
JRN0001052,2026-12-07,6100,Operating Expense,CC0002,PC002,-278.56,USD,12,2026
JRN0001053,2025-12-26,4000,Revenue,CC0005,PC005,12050.92,USD,12,2025
JRN0001054,2026-04-22,6200,Operating Expense,CC0012,PC002,-44947.09,USD,4,2026
JRN0001055,2026-06-10,6200,Operating Expense,CC0018,PC008,-5522.92,USD,6,2026
JRN0001056,2025-04-15,6100,Operating Expense,CC0020,PC010,-5724.25,USD,4,2025
JRN0001057,2025-02-01,4000,Revenue,CC0004,PC004,37653.34,USD,2,2025
JRN0001058,2025-01-15,6200,Operating Expense,CC0011,PC001,-4378.25,USD,1,2025
JRN0001059,2025-12-06,4000,Revenue,CC0003,PC003,25028.56,USD,12,2025
JRN0001060,2025-04-17,6200,Operating Expense,CC0019,PC009,-3327.73,USD,4,2025
JRN0001061,2025-04-22,6100,Operating Expense,CC0014,PC004,-46617.61,USD,4,2025
JRN0001062,2025-10-26,5000,COGS,CC0020,PC010,-7509.3,USD,10,2025
JRN0001063,2026-04-28,6200,Operating Expense,CC0005,PC005,-18457.05,USD,4,2026
JRN0001064,2025-04-15,4000,Revenue,CC0009,PC009,29015.58,USD,4,2025
JRN0001065,2025-12-16,6100,Operating Expense,CC0008,PC008,-7917.93,USD,12,2025
JRN0001066,2025-10-14,4000,Revenue,CC0015,PC005,42100.86,USD,10,2025
JRN0001067,2026-05-10,4000,Revenue,CC0009,PC009,47458.64,USD,5,2026
JRN0001068,2025-06-30,4000,Revenue,CC0020,PC010,7037.5,USD,6,2025
JRN0001069,2025-03-11,6100,Operating Expense,CC0017,PC007,-25100.21,USD,3,2025
JRN0001070,2026-01-30,5000,COGS,CC0003,PC003,-42390.43,USD,1,2026
JRN0001071,2025-08-16,4000,Revenue,CC0002,PC002,4949.76,USD,8,2025
JRN0001072,2025-07-18,6200,Operating Expense,CC0007,PC007,-318.38,USD,7,2025
JRN0001073,2025-04-18,6100,Operating Expense,CC0011,PC001,-18444.1,USD,4,2025
JRN0001074,2025-12-14,5000,COGS,CC0020,PC010,-34555.69,USD,12,2025
JRN0001075,2025-09-27,5000,COGS,CC0013,PC003,-43203.21,USD,9,2025
JRN0001076,2026-11-27,6200,Operating Expense,CC0007,PC007,-30930.89,USD,11,2026
JRN0001077,2025-11-20,6200,Operating Expense,CC0004,PC004,-47183.64,USD,11,2025
JRN0001078,2026-09-12,6200,Operating Expense,CC0019,PC009,-46352.79,USD,9,2026
JRN0001079,2025-02-05,6100,Operating Expense,CC0012,PC002,-1921.73,USD,2,2025
JRN0001080,2026-03-06,6200,Operating Expense,CC0014,PC004,-30459.81,USD,3,2026
JRN0001081,2026-05-05,5000,COGS,CC0004,PC004,-22039.57,USD,5,2026
JRN0001082,2026-11-18,6100,Operating Expense,CC0013,PC003,-47104.79,USD,11,2026
JRN0001083,2026-11-12,4000,Revenue,CC0017,PC007,11001.36,USD,11,2026
JRN0001084,2026-10-09,6200,Operating Expense,CC0014,PC004,-32276.31,USD,10,2026
JRN0001085,2025-03-04,4000,Revenue,CC0007,PC007,45344.97,USD,3,2025
JRN0001086,2025-04-21,6100,Operating Expense,CC0020,PC010,-44250.33,USD,4,2025
JRN0001087,2026-11-04,4000,Revenue,CC0013,PC003,20669.63,USD,11,2026
JRN0001088,2025-04-09,6100,Operating Expense,CC0001,PC001,-14469.73,USD,4,2025
JRN0001089,2025-06-10,6200,Operating Expense,CC0017,PC007,-47157.12,USD,6,2025
JRN0001090,2025-07-06,4000,Revenue,CC0006,PC006,1070.98,USD,7,2025
JRN0001091,2026-04-25,6200,Operating Expense,CC0020,PC010,-39436.8,USD,4,2026
JRN0001092,2026-06-29,4000,Revenue,CC0010,PC010,38210.43,USD,6,2026
JRN0001093,2026-02-16,6100,Operating Expense,CC0018,PC008,-21598.93,USD,2,2026
JRN0001094,2025-07-05,4000,Revenue,CC0012,PC002,23062.74,USD,7,2025
JRN0001095,2025-07-04,4000,Revenue,CC0010,PC010,48353.94,USD,7,2025
JRN0001096,2026-12-22,6100,Operating Expense,CC0004,PC004,-8833.78,USD,12,2026
JRN0001097,2026-02-25,6100,Operating Expense,CC0019,PC009,-23223.41,USD,2,2026
JRN0001098,2026-12-20,5000,COGS,CC0019,PC009,-27097.74,USD,12,2026
JRN0001099,2025-10-04,4000,Revenue,CC0008,PC008,11690.13,USD,10,2025
JRN0001100,2025-08-14,4000,Revenue,CC0004,PC004,14513.04,USD,8,2025
JRN0001101,2025-10-11,6100,Operating Expense,CC0012,PC002,-21718.56,USD,10,2025
JRN0001102,2025-06-13,6100,Operating Expense,CC0004,PC004,-31055.71,USD,6,2025
JRN0001103,2025-02-19,4000,Revenue,CC0009,PC009,38068.14,USD,2,2025
JRN0001104,2026-11-10,4000,Revenue,CC0020,PC010,48322.49,USD,11,2026
JRN0001105,2026-06-09,5000,COGS,CC0007,PC007,-43645.33,USD,6,2026
JRN0001106,2025-05-19,5000,COGS,CC0016,PC006,-20814.94,USD,5,2025
JRN0001107,2026-07-16,6100,Operating Expense,CC0004,PC004,-22863.06,USD,7,2026
JRN0001108,2026-05-15,6100,Operating Expense,CC0016,PC006,-4918.07,USD,5,2026
JRN0001109,2025-03-31,6200,Operating Expense,CC0010,PC010,-45878.96,USD,3,2025
JRN0001110,2026-11-25,6100,Operating Expense,CC0020,PC010,-11086.17,USD,11,2026
JRN0001111,2026-11-05,5000,COGS,CC0007,PC007,-5298.81,USD,11,2026
JRN0001112,2025-11-05,4000,Revenue,CC0002,PC002,28857.88,USD,11,2025
JRN0001113,2025-10-15,6100,Operating Expense,CC0006,PC006,-859.56,USD,10,2025
JRN0001114,2025-09-18,6100,Operating Expense,CC0013,PC003,-9351.12,USD,9,2025
JRN0001115,2025-05-06,6200,Operating Expense,CC0010,PC010,-27790.66,USD,5,2025
JRN0001116,2025-06-23,4000,Revenue,CC0002,PC002,3903.72,USD,6,2025
JRN0001117,2025-12-09,4000,Revenue,CC0016,PC006,43119.65,USD,12,2025
JRN0001118,2025-01-16,5000,COGS,CC0005,PC005,-13038.19,USD,1,2025
JRN0001119,2025-02-23,6200,Operating Expense,CC0013,PC003,-41589.44,USD,2,2025
JRN0001120,2026-03-14,5000,COGS,CC0006,PC006,-40810.5,USD,3,2026
JRN0001121,2025-09-15,5000,COGS,CC0015,PC005,-36971.02,USD,9,2025
JRN0001122,2025-05-04,5000,COGS,CC0013,PC003,-27045.37,USD,5,2025
JRN0001123,2026-08-23,5000,COGS,CC0008,PC008,-10462.72,USD,8,2026
JRN0001124,2025-09-06,5000,COGS,CC0004,PC004,-2724.48,USD,9,2025
JRN0001125,2025-05-14,4000,Revenue,CC0018,PC008,44702.78,USD,5,2025
JRN0001126,2026-07-15,4000,Revenue,CC0012,PC002,1659.71,USD,7,2026
JRN0001127,2026-01-20,5000,COGS,CC0015,PC005,-27228.92,USD,1,2026
JRN0001128,2026-01-26,4000,Revenue,CC0008,PC008,32351.03,USD,1,2026
JRN0001129,2025-04-15,6200,Operating Expense,CC0020,PC010,-5903.74,USD,4,2025
JRN0001130,2026-06-25,6100,Operating Expense,CC0004,PC004,-23538.1,USD,6,2026
JRN0001131,2025-11-07,6200,Operating Expense,CC0005,PC005,-39840.76,USD,11,2025
JRN0001132,2026-12-12,6100,Operating Expense,CC0016,PC006,-33441.42,USD,12,2026
JRN0001133,2026-12-09,4000,Revenue,CC0018,PC008,44261.98,USD,12,2026
JRN0001134,2025-02-09,4000,Revenue,CC0020,PC010,16601.35,USD,2,2025
JRN0001135,2026-06-14,6100,Operating Expense,CC0010,PC010,-39340.6,USD,6,2026
JRN0001136,2026-10-23,4000,Revenue,CC0002,PC002,48806.87,USD,10,2026
JRN0001137,2025-02-21,5000,COGS,CC0003,PC003,-22088.99,USD,2,2025
JRN0001138,2025-09-08,4000,Revenue,CC0015,PC005,19496.3,USD,9,2025
JRN0001139,2026-08-21,6200,Operating Expense,CC0001,PC001,-16565.18,USD,8,2026
JRN0001140,2025-08-07,6100,Operating Expense,CC0013,PC003,-44078.8,USD,8,2025
JRN0001141,2025-01-20,5000,COGS,CC0001,PC001,-14344.25,USD,1,2025
JRN0001142,2025-09-30,6100,Operating Expense,CC0020,PC010,-15562.43,USD,9,2025
JRN0001143,2026-08-30,6100,Operating Expense,CC0018,PC008,-31992.26,USD,8,2026
JRN0001144,2025-03-24,6200,Operating Expense,CC0008,PC008,-25921.55,USD,3,2025
JRN0001145,2026-07-21,6100,Operating Expense,CC0015,PC005,-10662.98,USD,7,2026
JRN0001146,2025-12-19,6200,Operating Expense,CC0019,PC009,-39973.95,USD,12,2025
JRN0001147,2025-08-23,6200,Operating Expense,CC0006,PC006,-3984.16,USD,8,2025
JRN0001148,2026-01-17,6200,Operating Expense,CC0016,PC006,-19787.07,USD,1,2026
JRN0001149,2026-01-06,5000,COGS,CC0019,PC009,-33361.83,USD,1,2026
JRN0001150,2025-04-18,6100,Operating Expense,CC0003,PC003,-36667.87,USD,4,2025
JRN0001151,2025-08-08,4000,Revenue,CC0003,PC003,37709.8,USD,8,2025
JRN0001152,2025-11-08,6200,Operating Expense,CC0016,PC006,-44051.32,USD,11,2025
JRN0001153,2026-09-12,6100,Operating Expense,CC0010,PC010,-30773.1,USD,9,2026
JRN0001154,2026-03-05,5000,COGS,CC0011,PC001,-25775.83,USD,3,2026
JRN0001155,2025-03-07,6100,Operating Expense,CC0012,PC002,-11817.63,USD,3,2025
JRN0001156,2026-06-12,6200,Operating Expense,CC0005,PC005,-36561.0,USD,6,2026
JRN0001157,2026-09-18,5000,COGS,CC0003,PC003,-35150.35,USD,9,2026
JRN0001158,2025-01-11,5000,COGS,CC0004,PC004,-40303.97,USD,1,2025
JRN0001159,2025-11-18,6200,Operating Expense,CC0019,PC009,-7016.27,USD,11,2025
JRN0001160,2025-07-16,6100,Operating Expense,CC0020,PC010,-16729.58,USD,7,2025
JRN0001161,2026-12-24,6200,Operating Expense,CC0007,PC007,-33789.56,USD,12,2026
JRN0001162,2025-08-13,6200,Operating Expense,CC0011,PC001,-31390.5,USD,8,2025
JRN0001163,2026-12-24,6100,Operating Expense,CC0020,PC010,-47278.36,USD,12,2026
JRN0001164,2025-10-16,5000,COGS,CC0002,PC002,-446.65,USD,10,2025
JRN0001165,2026-10-17,5000,COGS,CC0005,PC005,-39208.11,USD,10,2026
JRN0001166,2025-11-02,6100,Operating Expense,CC0012,PC002,-3538.39,USD,11,2025
JRN0001167,2025-03-09,4000,Revenue,CC0017,PC007,14620.26,USD,3,2025
JRN0001168,2025-05-17,5000,COGS,CC0019,PC009,-6247.91,USD,5,2025
JRN0001169,2026-10-05,4000,Revenue,CC0001,PC001,28414.13,USD,10,2026
JRN0001170,2025-02-27,5000,COGS,CC0002,PC002,-23422.12,USD,2,2025
JRN0001171,2026-12-24,4000,Revenue,CC0008,PC008,27607.87,USD,12,2026
JRN0001172,2025-03-23,6100,Operating Expense,CC0003,PC003,-46673.68,USD,3,2025
JRN0001173,2026-01-04,5000,COGS,CC0006,PC006,-40579.96,USD,1,2026
JRN0001174,2025-08-04,6200,Operating Expense,CC0018,PC008,-14204.87,USD,8,2025
JRN0001175,2026-01-10,6200,Operating Expense,CC0019,PC009,-6547.14,USD,1,2026
JRN0001176,2025-11-27,6100,Operating Expense,CC0016,PC006,-26583.62,USD,11,2025
JRN0001177,2025-06-18,4000,Revenue,CC0005,PC005,13973.45,USD,6,2025
JRN0001178,2025-09-02,6200,Operating Expense,CC0010,PC010,-13419.4,USD,9,2025
JRN0001179,2025-01-19,5000,COGS,CC0008,PC008,-14868.51,USD,1,2025
JRN0001180,2025-02-10,5000,COGS,CC0020,PC010,-1029.05,USD,2,2025
JRN0001181,2026-12-17,6200,Operating Expense,CC0005,PC005,-45477.67,USD,12,2026
JRN0001182,2026-04-02,4000,Revenue,CC0009,PC009,25172.04,USD,4,2026
JRN0001183,2025-06-29,5000,COGS,CC0001,PC001,-14767.0,USD,6,2025
JRN0001184,2025-10-26,5000,COGS,CC0018,PC008,-24456.4,USD,10,2025
JRN0001185,2026-04-15,6200,Operating Expense,CC0001,PC001,-14045.08,USD,4,2026
JRN0001186,2026-11-14,4000,Revenue,CC0005,PC005,27413.82,USD,11,2026
JRN0001187,2025-10-24,6100,Operating Expense,CC0009,PC009,-1847.75,USD,10,2025
JRN0001188,2026-04-12,4000,Revenue,CC0007,PC007,3047.58,USD,4,2026
JRN0001189,2026-05-25,6100,Operating Expense,CC0008,PC008,-31496.56,USD,5,2026
JRN0001190,2025-03-26,5000,COGS,CC0015,PC005,-27092.75,USD,3,2025
JRN0001191,2026-04-28,5000,COGS,CC0003,PC003,-38016.25,USD,4,2026
JRN0001192,2025-09-27,6100,Operating Expense,CC0007,PC007,-41367.11,USD,9,2025
JRN0001193,2025-03-23,4000,Revenue,CC0017,PC007,40872.33,USD,3,2025
JRN0001194,2025-12-07,6200,Operating Expense,CC0014,PC004,-31040.44,USD,12,2025
JRN0001195,2026-05-12,4000,Revenue,CC0006,PC006,26695.26,USD,5,2026
JRN0001196,2026-01-24,6100,Operating Expense,CC0001,PC001,-47019.93,USD,1,2026
JRN0001197,2025-11-20,6100,Operating Expense,CC0019,PC009,-5409.76,USD,11,2025
JRN0001198,2026-02-25,6200,Operating Expense,CC0008,PC008,-40569.23,USD,2,2026
JRN0001199,2025-08-24,6200,Operating Expense,CC0006,PC006,-13725.42,USD,8,2025
JRN0001200,2025-02-04,6200,Operating Expense,CC0009,PC009,-28644.68,USD,2,2025
JRN0001201,2025-11-28,6200,Operating Expense,CC0010,PC010,-17198.06,USD,11,2025
JRN0001202,2025-03-16,6100,Operating Expense,CC0015,PC005,-32430.93,USD,3,2025
JRN0001203,2026-04-23,4000,Revenue,CC0015,PC005,39821.19,USD,4,2026
JRN0001204,2026-01-20,5000,COGS,CC0002,PC002,-17379.07,USD,1,2026
JRN0001205,2025-09-21,4000,Revenue,CC0015,PC005,9169.87,USD,9,2025
JRN0001206,2025-09-09,4000,Revenue,CC0018,PC008,25558.75,USD,9,2025
JRN0001207,2025-05-25,5000,COGS,CC0006,PC006,-33978.46,USD,5,2025
JRN0001208,2025-12-14,4000,Revenue,CC0019,PC009,39626.36,USD,12,2025
JRN0001209,2026-12-08,5000,COGS,CC0018,PC008,-38682.43,USD,12,2026
JRN0001210,2025-03-26,6100,Operating Expense,CC0007,PC007,-17225.42,USD,3,2025
JRN0001211,2026-01-08,4000,Revenue,CC0015,PC005,38110.47,USD,1,2026
JRN0001212,2025-10-26,6200,Operating Expense,CC0011,PC001,-10458.81,USD,10,2025
JRN0001213,2025-09-21,6100,Operating Expense,CC0005,PC005,-10739.81,USD,9,2025
JRN0001214,2026-11-13,4000,Revenue,CC0017,PC007,24960.45,USD,11,2026
JRN0001215,2025-03-22,6200,Operating Expense,CC0008,PC008,-17476.11,USD,3,2025
JRN0001216,2025-02-13,4000,Revenue,CC0009,PC009,43764.76,USD,2,2025
JRN0001217,2026-06-15,4000,Revenue,CC0005,PC005,30985.5,USD,6,2026
JRN0001218,2026-08-23,5000,COGS,CC0016,PC006,-34064.88,USD,8,2026
JRN0001219,2025-05-31,4000,Revenue,CC0009,PC009,17648.61,USD,5,2025
JRN0001220,2026-04-08,6100,Operating Expense,CC0016,PC006,-43394.31,USD,4,2026
JRN0001221,2025-07-26,6200,Operating Expense,CC0013,PC003,-12224.17,USD,7,2025
JRN0001222,2025-08-16,6100,Operating Expense,CC0005,PC005,-17247.08,USD,8,2025
JRN0001223,2025-07-14,6200,Operating Expense,CC0007,PC007,-6921.27,USD,7,2025
JRN0001224,2025-11-21,6200,Operating Expense,CC0003,PC003,-44813.82,USD,11,2025
JRN0001225,2025-07-09,6100,Operating Expense,CC0002,PC002,-4404.1,USD,7,2025
JRN0001226,2026-08-08,4000,Revenue,CC0001,PC001,37317.74,USD,8,2026
JRN0001227,2025-04-08,4000,Revenue,CC0014,PC004,41266.94,USD,4,2025
JRN0001228,2026-05-16,5000,COGS,CC0007,PC007,-29102.96,USD,5,2026
JRN0001229,2025-01-02,4000,Revenue,CC0005,PC005,21985.15,USD,1,2025
JRN0001230,2025-09-20,4000,Revenue,CC0004,PC004,15035.85,USD,9,2025
JRN0001231,2025-02-25,6100,Operating Expense,CC0008,PC008,-12905.51,USD,2,2025
JRN0001232,2026-01-21,5000,COGS,CC0015,PC005,-10402.27,USD,1,2026
JRN0001233,2025-07-29,5000,COGS,CC0005,PC005,-19553.43,USD,7,2025
JRN0001234,2026-09-12,4000,Revenue,CC0001,PC001,22288.75,USD,9,2026
JRN0001235,2025-02-28,4000,Revenue,CC0004,PC004,29568.62,USD,2,2025
JRN0001236,2025-03-04,5000,COGS,CC0012,PC002,-18880.35,USD,3,2025
JRN0001237,2025-06-18,6200,Operating Expense,CC0018,PC008,-32421.64,USD,6,2025
JRN0001238,2026-10-07,4000,Revenue,CC0014,PC004,18875.6,USD,10,2026
JRN0001239,2026-03-30,6100,Operating Expense,CC0008,PC008,-44689.72,USD,3,2026
JRN0001240,2025-08-25,4000,Revenue,CC0002,PC002,6238.23,USD,8,2025
JRN0001241,2026-11-09,5000,COGS,CC0004,PC004,-16049.94,USD,11,2026
JRN0001242,2026-09-11,5000,COGS,CC0019,PC009,-39411.15,USD,9,2026
JRN0001243,2026-10-11,4000,Revenue,CC0015,PC005,18749.39,USD,10,2026
JRN0001244,2026-05-15,6200,Operating Expense,CC0012,PC002,-30479.91,USD,5,2026
