Budget_ID,Fiscal_Year,Fiscal_Period,Cost_Center,Profit_Center,Budget_Revenue,Budget_Cost,Budget_Profit,Forecast_Revenue,Forecast_Cost
BUD0001049,2025,11,CC0005,PC005,528253.56,387365.21,140888.35,571089.62,376745.21
BUD0001050,2025,1,CC0010,PC010,363175.76,288229.67,74946.09,376977.08,296490.53
BUD0001051,2026,9,CC0019,PC009,480986.66,353515.0,127471.66,499856.78,340733.33
BUD0001052,2026,3,CC0015,PC005,625941.95,413172.16,212769.79,670149.21,406914.48
BUD0001053,2025,12,CC0013,PC003,374508.66,269398.99,105109.67,407465.65,266990.11
BUD0001054,2025,3,CC0002,PC002,670111.05,440242.38,229868.67,707821.78,456085.92
BUD0001055,2026,2,CC0010,PC010,364058.29,220691.75,143366.54,378070.1,229612.68
BUD0001056,2026,12,CC0020,PC010,364445.1,264898.48,99546.62,345157.45,273498.45
BUD0001057,2025,8,CC0003,PC003,741666.5,560147.82,181518.68,717504.15,575830.9
BUD0001058,2025,6,CC0003,PC003,542661.01,426172.22,116488.79,587762.72,434481.65
BUD0001059,2026,4,CC0020,PC010,536934.6,374430.99,162503.61,506841.53,372751.01
BUD0001060,2025,12,CC0020,PC010,227385.95,166852.3,60533.65,220048.52,167488.68
BUD0001061,2025,6,CC0015,PC005,125348.87,72175.67,53173.2,119605.2,72631.0
BUD0001062,2025,11,CC0012,PC002,67137.46,43429.59,23707.87,72808.48,42116.82
BUD0001063,2026,2,CC0002,PC002,605733.09,391648.53,214084.56,644690.47,389078.33
BUD0001064,2026,5,CC0014,PC004,555850.14,382496.25,173353.89,591871.47,402288.17
BUD0001065,2026,10,CC0020,PC010,359778.1,234968.71,124809.39,346383.8,245949.52
BUD0001066,2026,10,CC0006,PC006,602380.97,363919.2,238461.77,625045.73,387429.36
BUD0001067,2026,4,CC0012,PC002,673524.82,537952.79,135572.03,681535.42,538625.32
BUD0001068,2025,2,CC0001,PC001,67004.48,44369.65,22634.83,70296.71,47304.68
BUD0001069,2026,9,CC0009,PC009,96181.32,62231.78,33949.54,98675.24,65428.57
BUD0001070,2026,5,CC0005,PC005,407983.08,321342.8,86640.28,385838.0,311475.75
BUD0001071,2025,9,CC0017,PC007,138217.17,86066.64,52150.53,139689.17,92068.34
BUD0001072,2025,3,CC0008,PC008,586510.82,335172.38,251338.44,637288.1,338015.61
BUD0001073,2026,2,CC0018,PC008,302440.46,243327.22,59113.24,324059.61,235474.6
BUD0001074,2025,5,CC0020,PC010,721061.08,539395.17,181665.91,693387.49,581779.17
BUD0001075,2026,1,CC0009,PC009,66571.11,48529.78,18041.33,66499.18,51708.98
BUD0001076,2025,4,CC0018,PC008,583095.18,437854.91,145240.27,594900.66,416336.47
BUD0001077,2025,10,CC0015,PC005,312236.59,229242.1,82994.49,327503.71,232181.57
BUD0001078,2025,7,CC0002,PC002,372658.37,257198.19,115460.18,404263.93,269178.2
BUD0001079,2025,4,CC0001,PC001,288293.37,162469.18,125824.19,277737.69,171710.97
BUD0001080,2026,6,CC0002,PC002,589626.16,471553.84,118072.32,571198.36,503411.74
BUD0001081,2025,4,CC0020,PC010,537660.55,305128.97,232531.58,560530.77,320265.16
BUD0001082,2025,10,CC0004,PC004,59335.81,47427.84,11907.97,57017.94,46911.61
BUD0001083,2026,12,CC0009,PC009,663863.2,460006.69,203856.51,668293.59,489229.14
BUD0001084,2025,5,CC0007,PC007,400197.02,254867.14,145329.88,435938.43,256383.99
BUD0001085,2026,9,CC0011,PC001,522442.2,330383.31,192058.89,519336.7,340030.46
BUD0001086,2026,10,CC0001,PC001,492481.47,341591.33,150890.14,476806.21,366969.15
BUD0001087,2026,4,CC0010,PC010,176921.19,102648.66,74272.53,168600.28,100889.56
BUD0001088,2025,4,CC0017,PC007,481757.54,304909.97,176847.57,474477.52,306329.25
BUD0001089,2025,8,CC0015,PC005,347904.24,265045.24,82859.0,349487.35,281139.31
BUD0001090,2025,1,CC0008,PC008,374183.74,300808.18,73375.56,370420.98,322909.12
BUD0001091,2026,11,CC0008,PC008,242389.49,192088.14,50301.35,236366.79,198715.44
BUD0001092,2026,12,CC0015,PC005,123417.53,75087.47,48330.06,116716.61,79312.64
BUD0001093,2026,10,CC0014,PC004,551933.4,334456.04,217477.36,581409.23,336168.24
BUD0001094,2025,9,CC0011,PC001,456314.96,270924.56,185390.4,451473.93,281162.28
BUD0001095,2026,11,CC0003,PC003,587169.6,408888.56,178281.04,604204.41,422935.9
BUD0001096,2026,5,CC0003,PC003,347661.42,218489.76,129171.66,368454.85,219821.41
BUD0001097,2025,3,CC0005,PC005,222175.09,124218.66,97956.43,215440.27,129231.43
BUD0001098,2025,3,CC0009,PC009,72366.82,44849.51,27517.31,71062.03,44350.17
BUD0001099,2026,6,CC0011,PC001,480067.43,298790.99,181276.44,510147.26,285545.07
BUD0001100,2025,9,CC0004,PC004,558884.6,325107.84,233776.76,612417.76,342132.35
BUD0001101,2025,8,CC0008,PC008,321474.04,201141.92,120332.12,345638.78,192287.85
BUD0001102,2025,4,CC0016,PC006,518121.32,406660.79,111460.53,550338.81,391346.33
BUD0001103,2026,11,CC0020,PC010,457437.9,349198.23,108239.67,452659.83,339008.03
BUD0001104,2025,11,CC0016,PC006,447370.81,366569.19,80801.62,466962.32,350861.1
BUD0001105,2026,10,CC0006,PC006,125484.09,71517.23,53966.86,135716.32,74418.15
BUD0001106,2025,3,CC0011,PC001,430496.49,310434.28,120062.21,426485.51,327654.95
BUD0001107,2025,9,CC0006,PC006,740607.88,572106.32,168501.56,701799.69,561534.24
BUD0001108,2025,10,CC0002,PC002,437188.61,317873.73,119314.88,426024.55,324537.49
BUD0001109,2026,3,CC0016,PC006,244267.29,153843.5,90423.79,265143.42,147152.92
BUD0001110,2026,9,CC0018,PC008,237815.09,153511.42,84303.67,261195.27,150179.61
BUD0001111,2026,9,CC0011,PC001,81193.73,60204.02,20989.71,78684.09,57429.27
BUD0001112,2025,8,CC0008,PC008,65841.77,52892.84,12948.93,64830.49,56972.69
BUD0001113,2026,4,CC0014,PC004,649612.49,399614.71,249997.78,696019.95,384009.37
BUD0001114,2025,11,CC0014,PC004,184558.61,109401.14,75157.47,193330.82,117908.68
BUD0001115,2025,5,CC0006,PC006,306699.16,222580.94,84118.22,293317.14,212306.38
BUD0001116,2026,1,CC0013,PC003,64623.27,43434.07,21189.2,65643.65,44075.52
BUD0001117,2025,3,CC0015,PC005,366263.58,266839.48,99424.1,353096.88,282040.67
BUD0001118,2026,10,CC0014,PC004,638950.4,387123.14,251827.26,603128.77,386677.23
BUD0001119,2026,2,CC0007,PC007,653918.09,421672.7,232245.39,651429.42,430115.5
BUD0001120,2026,5,CC0001,PC001,442580.29,279284.11,163296.18,458962.58,299204.07
BUD0001121,2026,2,CC0016,PC006,419443.83,340231.82,79212.01,428969.12,325484.97
BUD0001122,2025,8,CC0020,PC010,346792.95,195067.06,151725.89,361276.87,209121.74
BUD0001123,2025,12,CC0019,PC009,304783.48,224082.4,80701.08,325621.41,216904.08
BUD0001124,2025,8,CC0009,PC009,97741.89,60399.89,37342.0,98683.17,60782.13
BUD0001125,2025,5,CC0018,PC008,364990.64,227041.88,137948.76,383337.75,229185.41
BUD0001126,2026,4,CC0015,PC005,367471.28,279619.99,87851.29,397436.13,286550.17
BUD0001127,2025,9,CC0016,PC006,602242.23,409082.31,193159.92,625642.14,438751.22
BUD0001128,2026,5,CC0011,PC001,716008.4,583265.1,132743.3,772775.61,592144.37
BUD0001129,2025,11,CC0016,PC006,655535.85,401890.14,253645.71,617704.15,427248.49
BUD0001130,2025,1,CC0004,PC004,724149.6,516311.39,207838.21,719650.16,552745.53
BUD0001131,2026,4,CC0018,PC008,673386.58,405966.82,267419.76,730385.81,406612.66
BUD0001132,2026,9,CC0019,PC009,584255.79,380735.67,203520.12,578325.6,362716.63
BUD0001133,2026,1,CC0008,PC008,722293.6,415473.88,306819.72,732416.67,402981.74
BUD0001134,2026,5,CC0015,PC005,167428.05,116617.51,50810.54,171353.89,123881.16
BUD0001135,2025,8,CC0016,PC006,334745.7,194824.91,139920.79,327446.57,204447.96
BUD0001136,2026,11,CC0002,PC002,696624.95,526129.15,170495.8,741732.14,535561.37
BUD0001137,2026,1,CC0011,PC001,721914.79,495063.88,226850.91,729297.3,520288.95
BUD0001138,2025,6,CC0001,PC001,51437.01,33059.83,18377.18,56293.15,33075.19
BUD0001139,2025,1,CC0012,PC002,632001.84,349752.33,282249.51,652213.16,334117.42
BUD0001140,2025,9,CC0019,PC009,287578.15,218774.1,68804.05,278576.31,234569.15
BUD0001141,2025,11,CC0010,PC010,377784.27,249926.4,127857.87,395377.63,267180.86
BUD0001142,2026,4,CC0015,PC005,648266.93,362019.98,286246.95,705581.09,360645.64
BUD0001143,2026,12,CC0015,PC005,432977.1,335333.49,97643.61,464474.65,345528.0
BUD0001144,2026,5,CC0017,PC007,82610.01,63438.38,19171.63,86922.81,66464.56
BUD0001145,2025,5,CC0015,PC005,131178.59,97538.62,33639.97,137096.42,100701.58
BUD0001146,2025,11,CC0001,PC001,434958.33,320333.84,114624.49,474506.27,319841.76
BUD0001147,2025,9,CC0008,PC008,696270.67,535990.52,160280.15,752066.83,572065.19
BUD0001148,2025,2,CC0014,PC004,517181.74,380287.31,136894.43,539539.97,390087.23
BUD0001149,2025,11,CC0012,PC002,519264.51,381609.28,137655.23,568779.05,380147.92
BUD0001150,2026,11,CC0008,PC008,387740.67,270605.81,117134.86,415943.94,279947.56
BUD0001151,2025,8,CC0001,PC001,358046.36,199542.34,158504.02,368398.73,197032.72
BUD0001152,2026,11,CC0001,PC001,432295.26,341063.13,91232.13,410444.41,330243.12
BUD0001153,2025,9,CC0003,PC003,627759.27,376054.57,251704.7,677260.82,378314.33
BUD0001154,2026,1,CC0009,PC009,741306.07,581745.26,159560.81,718183.04,579081.14
BUD0001155,2026,12,CC0018,PC008,488605.43,394592.15,94013.28,506171.62,382985.21
BUD0001156,2025,9,CC0009,PC009,507984.64,383447.17,124537.47,531573.13,398212.66
BUD0001157,2026,2,CC0007,PC007,661884.75,432430.56,229454.19,657542.02,428856.63
BUD0001158,2026,4,CC0005,PC005,493560.52,370139.63,123420.89,466755.32,374897.19
BUD0001159,2025,3,CC0020,PC010,119462.1,82114.16,37347.94,127264.16,83310.6
BUD0001160,2026,1,CC0020,PC010,386642.19,222906.38,163735.81,396138.5,230071.19
BUD0001161,2025,8,CC0001,PC001,685074.59,522494.27,162580.32,667106.17,517046.27
BUD0001162,2025,5,CC0020,PC010,569569.84,393562.98,176006.86,556841.39,403515.59
BUD0001163,2025,5,CC0007,PC007,223041.2,145143.27,77897.93,228231.93,146458.83
BUD0001164,2026,12,CC0020,PC010,489155.32,305539.66,183615.66,502202.7,329230.68
BUD0001165,2026,5,CC0008,PC008,574369.53,433265.79,141103.74,603271.46,428990.99
BUD0001166,2026,1,CC0013,PC003,732102.38,516545.95,215556.43,691877.62,501055.57
BUD0001167,2025,11,CC0005,PC005,381724.91,217732.53,163992.38,390470.11,230046.48
BUD0001168,2025,9,CC0008,PC008,406867.45,306892.43,99975.02,402589.49,296260.54
BUD0001169,2025,7,CC0002,PC002,198123.13,127308.82,70814.31,199052.12,121812.12
BUD0001170,2025,3,CC0015,PC005,674939.69,471181.5,203758.19,714346.23,480404.21
BUD0001171,2025,11,CC0012,PC002,279550.03,162643.79,116906.24,287907.83,158115.26
BUD0001172,2026,6,CC0002,PC002,569385.77,338597.87,230787.9,588284.93,345123.32
BUD0001173,2026,10,CC0018,PC008,158831.74,91076.19,67755.55,169994.43,91927.07
BUD0001174,2026,9,CC0010,PC010,600838.49,366792.56,234045.93,587828.41,373579.07
BUD0001175,2026,1,CC0019,PC009,185580.28,147967.3,37612.98,184423.91,155903.52
BUD0001176,2026,8,CC0019,PC009,167930.41,111929.93,56000.48,166406.86,120856.26
BUD0001177,2025,6,CC0009,PC009,314523.28,174146.92,140376.36,300744.06,173031.4
BUD0001178,2026,5,CC0017,PC007,199915.09,114845.65,85069.44,200225.91,109977.67
BUD0001179,2025,3,CC0004,PC004,670570.24,432196.0,238374.24,666063.56,416289.13
BUD0001180,2025,11,CC0008,PC008,341053.49,245541.06,95512.43,355107.85,260975.23
BUD0001181,2025,1,CC0003,PC003,640125.02,361222.01,278903.01,697827.57,347972.99
BUD0001182,2026,7,CC0013,PC003,667995.35,429884.25,238111.1,724057.69,437769.38
BUD0001183,2025,12,CC0002,PC002,570181.77,330711.57,239470.2,596699.54,322713.05
BUD0001184,2025,12,CC0006,PC006,589742.89,424665.93,165076.96,631351.65,431623.1
BUD0001185,2026,9,CC0007,PC007,723349.69,538979.34,184370.35,775709.95,542498.48
BUD0001186,2025,4,CC0017,PC007,255286.71,153215.2,102071.51,244904.35,153266.86
BUD0001187,2026,9,CC0018,PC008,550500.62,310115.82,240384.8,584054.78,317464.03
BUD0001188,2026,10,CC0004,PC004,507115.54,355330.87,151784.67,541442.61,356531.18
BUD0001189,2026,7,CC0002,PC002,312656.09,183313.71,129342.38,330793.22,181193.23
BUD0001190,2025,11,CC0009,PC009,627869.19,450021.04,177848.15,602178.52,435587.94
BUD0001191,2025,9,CC0020,PC010,115428.63,94196.72,21231.91,123006.97,96201.61
BUD0001192,2025,11,CC0004,PC004,251121.7,176808.6,74313.1,242120.25,175161.1
BUD0001193,2026,5,CC0003,PC003,228595.76,163747.17,64848.59,226206.74,167017.27
BUD0001194,2025,6,CC0012,PC002,558965.75,308535.86,250429.89,574704.45,324654.33
BUD0001195,2026,10,CC0014,PC004,130294.71,98062.09,32232.62,124777.18,104820.63
BUD0001196,2026,1,CC0012,PC002,234531.83,175295.42,59236.41,232235.42,172173.41
BUD0001197,2026,3,CC0017,PC007,563001.46,320771.72,242229.74,599167.31,344250.36
BUD0001198,2025,11,CC0007,PC007,265447.69,154298.95,111148.74,269051.95,162742.72
BUD0001199,2026,2,CC0003,PC003,275434.29,163862.8,111571.49,285704.27,157993.55
BUD0001200,2025,11,CC0012,PC002,125093.53,92806.45,32287.08,129889.92,94361.62
BUD0001201,2026,6,CC0009,PC009,593405.16,484544.94,108860.22,572036.54,495580.05
BUD0001202,2025,5,CC0003,PC003,311721.49,187763.8,123957.69,303100.56,189130.12
BUD0001203,2025,3,CC0014,PC004,477933.76,350718.36,127215.4,503615.86,355840.29
BUD0001204,2026,11,CC0002,PC002,158570.51,89933.41,68637.1,164316.89,95913.23
BUD0001205,2025,4,CC0015,PC005,566717.58,323819.02,242898.56,550374.0,318446.59
BUD0001206,2025,8,CC0014,PC004,167866.26,96662.2,71204.06,180453.25,93063.02
BUD0001207,2025,5,CC0008,PC008,533125.04,413154.55,119970.49,504087.49,425129.87
BUD0001208,2025,7,CC0017,PC007,206970.0,148551.05,58418.95,222737.18,146893.95
BUD0001209,2026,3,CC0020,PC010,343147.33,248556.46,94590.87,326054.4,265276.19
BUD0001210,2025,2,CC0009,PC009,76433.96,45020.58,31413.38,80169.33,42876.59
BUD0001211,2025,3,CC0007,PC007,644129.55,502509.78,141619.77,654250.69,497423.14
BUD0001212,2025,12,CC0015,PC005,709238.47,450836.32,258402.15,737951.55,454267.21
BUD0001213,2026,9,CC0003,PC003,392789.61,250740.63,142048.98,412757.93,262933.48
BUD0001214,2026,2,CC0002,PC002,240243.27,134858.04,105385.23,244241.87,140270.51
BUD0001215,2025,2,CC0013,PC003,151689.5,85911.12,65778.38,163579.67,84063.92
BUD0001216,2025,1,CC0012,PC002,411177.12,227493.91,183683.21,421328.87,235193.26
BUD0001217,2026,11,CC0007,PC007,160636.11,91442.15,69193.96,170240.11,96820.62
BUD0001218,2026,10,CC0002,PC002,517939.11,394726.53,123212.58,568416.84,418116.7
BUD0001219,2025,9,CC0009,PC009,361762.28,281738.2,80024.08,374010.47,289819.55
BUD0001220,2025,4,CC0006,PC006,392143.38,272495.12,119648.26,419753.06,294145.25
BUD0001221,2026,7,CC0002,PC002,643273.98,487152.77,156121.21,675236.2,512521.57
BUD0001222,2025,7,CC0008,PC008,584076.8,443008.18,141068.62,567261.4,468334.48
BUD0001223,2025,1,CC0012,PC002,518836.38,341910.36,176926.02,567945.3,355901.45
BUD0001224,2026,6,CC0015,PC005,145366.76,98038.02,47328.74,147753.03,100493.49
BUD0001225,2026,9,CC0004,PC004,420681.55,280933.53,139748.02,460489.13,284399.43
BUD0001226,2025,7,CC0012,PC002,258573.3,207582.13,50991.17,254181.7,208863.22
BUD0001227,2026,2,CC0014,PC004,259854.41,174270.19,85584.22,255935.04,165714.01
BUD0001228,2025,1,CC0013,PC003,425927.88,315244.59,110683.29,410557.75,320315.76
BUD0001229,2025,8,CC0020,PC010,267293.36,192958.92,74334.44,284178.36,194809.23
BUD0001230,2025,5,CC0010,PC010,451752.88,259930.06,191822.82,484894.34,276514.82
BUD0001231,2025,6,CC0012,PC002,365799.77,207705.29,158094.48,383825.05,222351.6
BUD0001232,2025,1,CC0010,PC010,621809.95,366253.31,255556.64,656896.44,386821.27
BUD0001233,2026,4,CC0012,PC002,703518.34,452218.64,251299.7,737258.94,450075.7
BUD0001234,2025,12,CC0016,PC006,567795.16,413406.77,154388.39,584192.71,403406.75
BUD0001235,2025,8,CC0005,PC005,376855.14,213649.47,163205.67,403489.12,223297.1
BUD0001236,2026,7,CC0018,PC008,551926.56,407048.94,144877.62,557811.11,418580.94
BUD0001237,2026,5,CC0014,PC004,646908.71,413895.85,233012.86,635064.32,420521.73
BUD0001238,2025,9,CC0002,PC002,97633.83,58742.81,38891.02,103080.47,62236.13
BUD0001239,2025,1,CC0014,PC004,690864.84,432408.34,258456.5,663748.75,463846.27
BUD0001240,2026,10,CC0007,PC007,402084.2,249164.21,152919.99,390482.8,264115.93
BUD0001241,2026,10,CC0020,PC010,334624.56,215994.4,118630.16,315170.59,206984.05
BUD0001242,2026,2,CC0008,PC008,213409.07,136153.02,77256.05,210157.03,136707.81
BUD0001243,2025,8,CC0018,PC008,179276.85,101613.85,77663.0,179978.2,101814.82
BUD0001244,2025,11,CC0004,PC004,511520.8,291590.33,219930.47,556931.6,301462.72
BUD0001245,2026,4,CC0012,PC002,88122.57,60176.03,27946.54,93071.49,63798.39
BUD0001246,2025,7,CC0012,PC002,337798.09,189024.27,148773.82,343288.93,195489.47
BUD0001247,2025,7,CC0012,PC002,523457.3,375674.93,147782.37,510551.64,367958.82
BUD0001248,2025,4,CC0005,PC005,348589.68,220928.87,127660.81,328175.94,227378.59
BUD0001249,2026,4,CC0001,PC001,452261.0,312620.76,139640.24,477470.23,315927.67
BUD0001250,2025,5,CC0004,PC004,682763.77,442522.08,240241.69,709003.55,431937.32
BUD0001251,2026,1,CC0019,PC009,173596.73,131880.39,41716.34,167138.88,135989.93
BUD0001252,2026,8,CC0017,PC007,170284.38,130682.74,39601.64,174993.92,125657.32
BUD0001253,2025,8,CC0014,PC004,442850.49,358368.39,84482.1,476565.12,361741.75
BUD0001254,2025,5,CC0015,PC005,499896.91,359617.06,140279.85,512167.08,349099.26
BUD0001255,2026,8,CC0013,PC003,450037.93,361489.5,88548.43,459189.39,359682.68
BUD0001256,2026,6,CC0009,PC009,536806.71,424880.51,111926.2,535955.13,447530.61
BUD0001257,2026,11,CC0015,PC005,293077.28,162374.25,130703.03,293954.07,163485.01
BUD0001258,2026,1,CC0004,PC004,257894.65,179518.06,78376.59,255819.54,170616.34
BUD0001259,2026,5,CC0003,PC003,285492.23,174334.72,111157.51,270354.34,179022.7
BUD0001260,2025,2,CC0007,PC007,535486.7,364289.8,171196.9,504689.62,363599.79
BUD0001261,2025,9,CC0003,PC003,350734.64,257364.09,93370.55,341174.06,248164.44
BUD0001262,2026,5,CC0011,PC001,402467.62,296779.88,105687.74,389066.12,318421.07
BUD0001263,2025,11,CC0001,PC001,66671.96,42459.73,24212.23,65393.42,43886.32
BUD0001264,2025,8,CC0016,PC006,707207.76,440350.76,266857.0,759366.1,427021.14
BUD0001265,2026,11,CC0012,PC002,85602.74,47560.55,38042.19,88220.49,49600.82
BUD0001266,2026,3,CC0008,PC008,291640.01,210758.35,80881.66,303527.97,221039.79
BUD0001267,2025,4,CC0018,PC008,342832.51,255555.66,87276.85,347975.5,243823.43
BUD0001268,2026,11,CC0012,PC002,571211.92,380490.9,190721.02,562623.61,363065.4
BUD0001269,2025,8,CC0004,PC004,396156.85,286978.64,109178.21,412423.33,279438.28
BUD0001270,2026,11,CC0020,PC010,208700.79,157694.6,51006.19,209059.57,152393.33
BUD0001271,2026,10,CC0019,PC009,357180.37,224355.15,132825.22,362433.22,231506.31
BUD0001272,2025,9,CC0011,PC001,259030.93,143455.35,115575.58,262226.62,145045.12
BUD0001273,2026,2,CC0014,PC004,103815.14,82912.79,20902.35,106072.5,87929.48
BUD0001274,2026,8,CC0002,PC002,346565.39,210072.48,136492.91,352860.51,216047.14
BUD0001275,2026,3,CC0003,PC003,351657.85,244233.59,107424.26,384758.87,253042.45
BUD0001276,2026,10,CC0014,PC004,328265.36,190326.74,137938.62,320032.22,187625.07
BUD0001277,2025,8,CC0001,PC001,156700.61,97821.69,58878.92,168918.8,99903.16
BUD0001278,2025,12,CC0014,PC004,669191.82,463803.27,205388.55,653890.81,443003.46
BUD0001279,2025,5,CC0008,PC008,108202.87,70440.08,37762.79,103561.92,75571.74
BUD0001280,2026,9,CC0001,PC001,344314.41,206579.96,137734.45,355117.69,211785.2
BUD0001281,2026,11,CC0019,PC009,669907.45,502533.27,167374.18,713176.65,485408.14
BUD0001282,2026,7,CC0015,PC005,223077.95,125756.89,97321.06,223403.2,135554.8
BUD0001283,2026,5,CC0020,PC010,353999.76,206085.1,147914.66,353761.42,220208.97
BUD0001284,2026,3,CC0003,PC003,616556.03,355441.35,261114.68,617023.15,361757.64
BUD0001285,2025,12,CC0003,PC003,125200.15,87831.21,37368.94,131127.95,86286.56
BUD0001286,2026,9,CC0014,PC004,256647.92,173511.85,83136.07,250325.44,185109.09
BUD0001287,2026,1,CC0019,PC009,67643.82,51990.0,15653.82,65449.14,50574.27
BUD0001288,2025,10,CC0003,PC003,506213.29,349923.9,156289.39,529414.75,343112.3
BUD0001289,2026,2,CC0012,PC002,580825.68,324328.94,256496.74,624577.09,312767.27
BUD0001290,2025,7,CC0006,PC006,212497.9,122903.45,89594.45,218886.91,125351.71
BUD0001291,2026,10,CC0019,PC009,459199.29,324509.11,134690.18,448499.04,315582.41
BUD0001292,2025,3,CC0017,PC007,363962.57,216749.51,147213.06,377534.9,227507.37
BUD0001293,2026,7,CC0018,PC008,134314.15,84277.48,50036.67,127173.02,87056.6
BUD0001294,2026,10,CC0013,PC003,346115.97,220052.89,126063.08,354518.57,215975.51
BUD0001295,2025,10,CC0010,PC010,463255.14,325038.72,138216.42,475283.79,330900.42
BUD0001296,2025,5,CC0011,PC001,499665.95,293949.58,205716.37,502084.51,280853.58
BUD0001297,2026,9,CC0006,PC006,220397.15,174736.06,45661.09,237659.29,179651.98
BUD0001298,2026,5,CC0013,PC003,604935.4,448250.46,156684.94,641697.21,443450.63
BUD0001299,2025,5,CC0014,PC004,415789.67,231983.63,183806.04,443877.2,236900.72
BUD0001300,2026,12,CC0019,PC009,374269.02,302739.96,71529.06,368554.88,325431.44
BUD0001301,2025,10,CC0011,PC001,558824.36,358817.1,200007.26,593584.62,371823.75
BUD0001302,2026,3,CC0004,PC004,358655.08,213358.25,145296.83,381840.18,216091.37
BUD0001303,2025,10,CC0010,PC010,266259.21,150354.5,115904.71,288578.21,152841.23
