Transaction_ID,Product_ID,Plant_ID,Material_ID,Standard_Cost,Actual_Cost,Material_Cost,Labor_Cost,Overhead_Cost,Freight_Cost,Manufacturing_Cost,Production_Date,Cost_Per_Unit
T0001378,P0022,PL02,M00128,434.69,445.73,268.82,91.74,66.91,18.26,427.47,2025-01-24,0.57
T0001379,P0058,PL03,M00129,392.86,378.09,208.42,86.02,54.31,29.34,348.75,2025-01-24,0.4949
T0001380,P0016,PL04,M00130,35.75,37.41,23.41,5.54,5.84,2.62,34.79,2026-09-17,0.435
T0001381,P0135,PL05,M00131,696.09,692.69,356.86,165.15,129.28,41.4,651.29,2025-12-30,1.0575
T0001382,P0120,PL06,M00132,187.68,179.02,105.12,32.32,25.37,16.21,162.81,2026-04-11,0.1593
T0001383,P0058,PL07,M00133,1092.01,1092.8,661.9,183.7,166.34,80.86,1011.94,2026-10-22,1.2979
T0001384,P0025,PL08,M00134,1568.71,1511.47,811.4,357.58,205.11,137.38,1374.09,2025-12-02,1.4604
T0001385,P0008,PL01,M00135,100.74,98.97,61.9,19.24,14.17,3.66,95.31,2025-01-28,0.4341
T0001386,P0128,PL02,M00136,887.08,870.95,441.56,198.9,156.86,73.63,797.32,2025-12-08,1.4762
T0001387,P0089,PL03,M00137,24.17,24.18,14.29,4.34,3.2,2.35,21.83,2026-02-06,0.1889
T0001388,P0060,PL04,M00138,704.22,701.24,410.5,124.67,99.44,66.63,634.61,2025-10-27,0.6404
T0001389,P0130,PL05,M00139,56.03,54.8,31.29,14.03,7.46,2.02,52.78,2025-08-09,0.3425
T0001390,P0134,PL06,M00140,983.73,973.01,575.46,164.87,163.92,68.76,904.25,2025-10-29,1.1529
T0001391,P0012,PL07,M00141,50.67,48.52,29.01,10.51,6.59,2.41,46.11,2026-03-15,0.2355
T0001392,P0053,PL08,M00142,557.71,561.6,319.19,146.68,72.89,22.84,538.76,2026-06-17,0.6942
T0001393,P0045,PL01,M00143,760.04,794.59,467.77,169.11,128.3,29.41,765.18,2025-08-06,1.4992
T0001394,P0144,PL02,M00144,562.89,561.31,328.8,101.19,91.08,40.24,521.07,2026-05-12,1.2728
T0001395,P0050,PL03,M00145,271.01,274.12,137.34,65.24,47.88,23.66,250.46,2026-06-25,0.4414
T0001396,P0032,PL04,M00146,248.19,247.42,142.7,54.37,33.63,16.72,230.7,2026-10-23,1.1298
T0001397,P0075,PL05,M00147,331.24,332.18,215.17,52.06,42.37,22.58,309.6,2026-12-26,0.2803
T0001398,P0108,PL06,M00148,1623.5,1569.02,877.29,326.31,260.73,104.69,1464.33,2026-12-25,1.3274
T0001399,P0117,PL07,M00149,512.88,511.61,319.38,84.39,80.79,27.05,484.56,2026-11-24,0.4742
T0001400,P0006,PL08,M00150,519.49,499.52,310.95,87.86,76.05,24.66,474.86,2025-04-16,0.7757
T0001401,P0037,PL01,M00151,812.5,823.43,485.67,177.8,107.99,51.97,771.46,2025-08-17,0.9838
T0001402,P0118,PL02,M00152,64.15,67.19,37.23,15.95,11.15,2.86,64.33,2026-10-18,0.9332
T0001403,P0093,PL03,M00153,360.38,353.8,194.68,86.58,43.59,28.95,324.85,2025-11-30,0.3291
T0001404,P0031,PL04,M00154,1213.04,1211.72,672.47,273.05,207.25,58.95,1152.77,2026-02-22,1.0365
T0001405,P0112,PL05,M00155,258.29,260.23,163.2,39.25,35.65,22.13,238.1,2026-11-24,1.2947
T0001406,P0110,PL06,M00156,296.02,287.66,150.73,61.14,56.97,18.82,268.84,2026-05-09,0.934
T0001407,P0139,PL07,M00157,620.51,614.98,360.17,138.92,74.74,41.15,573.83,2025-10-01,1.2251
T0001408,P0058,PL08,M00158,32.68,32.93,19.18,6.74,4.67,2.34,30.59,2025-06-18,1.4317
T0001409,P0052,PL01,M00159,127.24,127.51,71.89,20.96,27.39,7.27,120.24,2026-02-01,0.7245
T0001410,P0072,PL02,M00160,534.94,543.89,309.38,86.59,107.32,40.6,503.29,2026-06-25,0.8916
T0001411,P0150,PL03,M00161,1170.87,1123.03,620.89,237.29,196.47,68.38,1054.65,2025-07-20,1.3181
T0001412,P0101,PL04,M00162,163.29,160.95,93.73,33.85,21.1,12.27,148.68,2026-09-06,1.2477
T0001413,P0143,PL05,M00163,1078.21,1107.98,578.67,265.24,161.2,102.87,1005.11,2025-12-19,1.0895
T0001414,P0068,PL06,M00164,1176.98,1190.4,657.62,283.29,142.46,107.03,1083.37,2025-03-10,1.4464
T0001415,P0081,PL07,M00165,139.82,140.61,79.24,23.08,26.15,12.14,128.47,2025-05-16,0.3906
T0001416,P0027,PL08,M00166,39.07,37.92,21.91,9.08,4.37,2.56,35.36,2025-06-18,0.1102
T0001417,P0147,PL01,M00167,168.67,168.42,102.25,33.71,24.06,8.4,160.02,2026-05-23,0.2159
T0001418,P0149,PL02,M00168,29.76,29.92,18.93,5.9,4.08,1.01,28.91,2025-06-22,0.2796
T0001419,P0053,PL03,M00169,132.31,137.85,79.36,23.07,25.56,9.86,127.99,2025-08-31,0.6323
T0001420,P0004,PL04,M00170,243.27,242.77,142.58,41.3,45.69,13.2,229.57,2025-07-11,1.2261
T0001421,P0147,PL05,M00171,888.16,851.27,497.55,174.79,148.78,30.15,821.12,2026-03-06,1.2058
T0001422,P0030,PL06,M00172,319.74,332.93,204.17,58.25,58.33,12.18,320.75,2026-07-07,0.895
T0001423,P0140,PL07,M00173,1106.88,1060.16,618.46,216.74,168.53,56.43,1003.73,2026-05-20,1.2712
T0001424,P0038,PL08,M00174,791.74,762.78,481.2,120.31,115.12,46.15,716.63,2026-02-19,1.0076
T0001425,P0023,PL01,M00175,81.11,77.81,48.05,13.63,12.08,4.05,73.76,2026-11-22,0.1025
T0001426,P0045,PL02,M00176,370.01,364.97,185.11,81.16,71.18,27.52,337.45,2025-03-16,0.3098
T0001427,P0061,PL03,M00177,448.75,449.62,260.47,101.12,66.29,21.74,427.88,2026-11-30,0.4018
T0001428,P0059,PL04,M00178,1144.88,1113.81,620.6,205.13,221.91,66.17,1047.64,2025-02-04,1.2417
T0001429,P0132,PL05,M00179,151.7,148.48,88.99,26.31,21.07,12.11,136.37,2025-12-12,1.024
T0001430,P0113,PL06,M00180,1014.11,1015.89,574.53,217.97,131.84,91.55,924.34,2026-12-13,1.371
T0001431,P0116,PL07,M00181,1045.75,1026.32,566.09,188.58,188.86,82.79,943.53,2025-07-11,1.3008
T0001432,P0039,PL08,M00182,1400.54,1398.76,773.25,332.98,186.67,105.86,1292.9,2026-01-29,1.1794
T0001433,P0010,PL01,M00183,692.13,670.08,408.98,129.59,102.94,28.57,641.51,2026-05-21,1.0137
T0001434,P0093,PL02,M00184,864.49,829.97,494.65,153.19,133.03,49.1,780.87,2025-01-31,1.0506
T0001435,P0088,PL03,M00185,212.37,219.74,136.97,33.79,40.57,8.41,211.33,2025-06-30,0.3931
T0001436,P0064,PL04,M00186,1461.59,1392.87,803.45,318.31,179.01,92.1,1300.77,2025-10-29,1.2662
T0001437,P0027,PL05,M00187,239.06,246.71,132.61,50.45,52.77,10.88,235.83,2026-08-10,0.2941
T0001438,P0088,PL06,M00188,526.75,515.75,318.17,95.04,70.46,32.08,483.67,2026-05-10,1.461
T0001439,P0027,PL07,M00189,240.13,234.4,131.72,49.16,38.55,14.97,219.43,2026-12-04,0.2247
T0001440,P0005,PL08,M00190,758.65,768.77,459.26,169.55,112.43,27.53,741.24,2026-07-27,1.1543
T0001441,P0132,PL01,M00191,238.43,230.72,118.14,50.31,48.26,14.01,216.71,2026-11-23,1.4242
T0001442,P0069,PL02,M00192,210.55,210.05,123.79,33.85,32.21,20.2,189.85,2026-08-19,1.1293
T0001443,P0045,PL03,M00193,574.42,573.76,327.48,101.83,96.68,47.77,525.99,2025-04-20,1.2779
T0001444,P0069,PL04,M00194,104.96,109.73,61.93,25.39,13.78,8.63,101.1,2025-02-16,0.4709
T0001445,P0135,PL05,M00195,173.49,166.17,90.98,29.16,32.04,13.99,152.18,2025-05-05,0.1434
T0001446,P0090,PL06,M00196,445.78,431.91,276.98,64.69,57.78,32.46,399.45,2026-06-24,1.2592
T0001447,P0107,PL07,M00197,829.16,797.46,458.39,181.55,102.64,54.88,742.58,2026-08-21,0.7165
T0001448,P0139,PL08,M00198,1093.47,1107.34,646.5,225.37,156.37,79.1,1028.24,2026-11-17,1.267
T0001449,P0031,PL01,M00199,1156.92,1178.72,611.49,267.53,227.38,72.32,1106.4,2026-09-22,1.3304
T0001450,P0060,PL02,M00200,180.9,176.29,107.78,28.22,31.77,8.52,167.77,2026-10-17,0.3569
T0001451,P0088,PL03,M00201,65.39,62.72,36.19,14.77,7.95,3.81,58.91,2025-01-06,0.7939
T0001452,P0099,PL04,M00202,366.7,370.06,220.86,68.44,52.48,28.28,341.78,2026-06-17,0.365
T0001453,P0106,PL05,M00203,5.91,6.08,3.46,0.87,1.21,0.54,5.54,2025-10-27,0.2643
T0001454,P0056,PL06,M00204,1423.85,1374.14,876.83,226.61,212.17,58.53,1315.61,2025-03-13,1.2247
T0001455,P0079,PL07,M00205,38.35,37.22,22.68,8.05,4.82,1.67,35.55,2026-10-23,0.187
T0001456,P0089,PL08,M00206,474.89,470.16,274.56,88.88,79.93,26.79,443.37,2026-07-21,0.4274
T0001457,P0083,PL01,M00207,515.15,492.26,289.64,92.03,90.16,20.43,471.83,2026-05-07,0.6537
T0001458,P0117,PL02,M00208,555.7,549.64,299.09,105.62,115.52,29.41,520.23,2025-04-03,0.4805
T0001459,P0118,PL03,M00209,249.69,245.56,131.94,64.98,32.41,16.23,229.33,2025-06-29,0.5903
T0001460,P0047,PL04,M00210,400.67,387.98,205.33,89.36,65.73,27.56,360.42,2025-01-30,1.1865
T0001461,P0150,PL05,M00211,286.44,278.38,154.2,74.15,36.76,13.27,265.11,2025-12-01,0.4419
T0001462,P0139,PL06,M00212,606.49,630.43,357.15,142.45,107.0,23.83,606.6,2026-08-15,0.948
T0001463,P0101,PL07,M00213,733.11,742.57,414.46,131.6,119.09,77.42,665.15,2025-08-13,1.4391
T0001464,P0115,PL08,M00214,96.31,99.79,63.99,14.34,17.35,4.11,95.68,2025-04-30,0.1099
T0001465,P0128,PL01,M00215,378.53,392.13,238.15,71.34,57.72,24.92,367.21,2026-06-24,0.8753
T0001466,P0026,PL02,M00216,584.7,589.5,352.96,92.5,122.28,21.76,567.74,2025-06-02,0.7798
T0001467,P0120,PL03,M00217,906.15,893.87,513.88,169.16,143.75,67.08,826.79,2026-07-22,0.8587
T0001468,P0048,PL04,M00218,813.69,818.61,516.37,118.75,109.08,74.41,744.2,2026-06-11,0.7408
T0001469,P0061,PL05,M00219,250.28,240.17,128.18,37.23,51.32,23.44,216.73,2025-10-12,1.3569
T0001470,P0147,PL06,M00220,85.02,87.35,50.23,18.15,12.11,6.86,80.49,2025-08-04,1.5598
T0001471,P0051,PL07,M00221,500.81,487.4,268.06,92.44,84.56,42.34,445.06,2025-04-05,0.8447
T0001472,P0054,PL08,M00222,175.1,182.34,113.8,33.62,26.91,8.01,174.33,2026-04-27,0.1765
T0001473,P0118,PL01,M00223,956.69,951.33,566.88,137.71,166.86,79.88,871.45,2025-05-01,0.9858
T0001474,P0047,PL02,M00224,257.99,269.79,164.32,55.99,39.05,10.43,259.36,2025-04-18,1.0498
T0001475,P0055,PL03,M00225,593.62,594.35,339.03,129.37,91.06,34.89,559.46,2025-09-12,0.9727
T0001476,P0134,PL04,M00226,418.82,415.1,222.64,94.06,75.8,22.6,392.5,2025-11-05,1.3136
T0001477,P0087,PL05,M00227,1289.38,1328.52,730.77,304.63,223.57,69.55,1258.97,2025-05-24,1.1164
T0001478,P0094,PL06,M00228,828.51,839.93,519.05,129.73,156.7,34.45,805.48,2026-12-19,1.0646
T0001479,P0033,PL07,M00229,1190.64,1160.29,563.23,267.92,232.95,96.19,1064.1,2026-09-03,1.1309
T0001480,P0139,PL08,M00230,431.63,422.88,246.52,73.04,59.35,43.97,378.91,2026-07-17,0.5266
T0001481,P0124,PL01,M00231,180.46,183.61,101.07,41.52,28.9,12.12,171.49,2025-01-27,0.2098
T0001482,P0022,PL02,M00232,1209.42,1247.64,708.99,223.02,213.48,102.15,1145.49,2026-03-30,1.4146
T0001483,P0067,PL03,M00233,10.6,10.16,6.19,1.52,1.81,0.64,9.52,2025-12-17,0.4064
T0001484,P0128,PL04,M00234,573.8,598.81,313.13,158.93,97.44,29.31,569.5,2026-02-20,0.6411
T0001485,P0109,PL05,M00235,175.71,176.22,93.08,43.33,31.68,8.13,168.09,2026-01-16,0.3428
T0001486,P0031,PL06,M00236,36.88,35.46,21.58,5.24,6.72,1.92,33.54,2025-03-02,0.1359
T0001487,P0042,PL07,M00237,122.2,127.39,69.99,33.06,19.51,4.83,122.56,2025-04-03,0.1194
T0001488,P0088,PL08,M00238,237.98,228.74,117.12,49.81,42.22,19.59,209.15,2025-04-21,0.2385
T0001489,P0074,PL01,M00239,1528.52,1545.88,851.12,348.89,287.6,58.27,1487.61,2025-02-18,1.4105
T0001490,P0090,PL02,M00240,951.86,907.24,519.16,166.91,128.89,92.28,814.96,2026-03-22,0.8316
T0001491,P0052,PL03,M00241,287.18,278.3,166.26,48.79,39.33,23.92,254.38,2025-12-08,0.3337
T0001492,P0091,PL04,M00242,145.54,138.61,82.37,20.7,26.29,9.25,129.36,2025-06-02,0.983
T0001493,P0080,PL05,M00243,62.22,61.68,39.94,9.03,9.94,2.77,58.91,2026-03-12,1.0111
T0001494,P0068,PL06,M00244,493.83,509.53,307.16,101.03,66.86,34.48,475.05,2025-01-21,1.0335
T0001495,P0001,PL07,M00245,582.33,559.48,315.94,113.17,102.17,28.2,531.28,2025-10-04,1.0759
T0001496,P0128,PL08,M00246,1971.91,1966.12,1113.81,341.28,359.56,151.47,1814.65,2026-08-27,1.7988
T0001497,P0143,PL01,M00247,108.14,107.92,61.12,21.15,20.65,5.0,102.92,2026-01-27,0.4928
T0001498,P0060,PL02,M00248,430.23,430.59,255.77,97.35,59.24,18.23,412.36,2025-09-30,0.6427
T0001499,P0115,PL03,M00249,155.82,160.23,91.8,27.04,28.76,12.63,147.6,2025-04-27,1.09
T0001500,P0132,PL04,M00250,1524.82,1483.79,811.86,343.24,246.82,81.87,1401.92,2026-04-24,1.3284
T0001501,P0067,PL05,M00001,1814.34,1760.51,1092.63,325.65,252.76,89.47,1671.04,2026-11-08,1.5621
T0001502,P0038,PL06,M00002,315.4,320.14,160.49,80.43,58.68,20.54,299.6,2026-08-22,1.7687
T0001503,P0019,PL07,M00003,1421.83,1375.87,692.96,336.28,267.89,78.74,1297.13,2026-06-05,1.6637
T0001504,P0060,PL08,M00004,994.53,980.71,525.59,206.64,201.76,46.72,933.99,2026-06-10,1.0765
T0001505,P0082,PL01,M00005,257.4,252.6,146.41,61.29,34.85,10.05,242.55,2026-03-05,1.2567
T0001506,P0041,PL02,M00006,1376.83,1387.83,837.45,250.75,216.08,83.55,1304.28,2026-11-16,1.3435
T0001507,P0123,PL03,M00007,105.7,111.26,62.28,22.36,17.88,8.74,102.52,2026-02-06,0.1997
T0001508,P0012,PL04,M00008,1338.34,1338.59,760.65,295.79,220.03,62.12,1276.47,2025-12-30,1.1742
T0001509,P0028,PL05,M00009,1110.72,1115.77,634.72,231.48,176.83,72.74,1043.03,2026-01-22,0.9306
T0001510,P0073,PL06,M00010,470.28,477.67,254.64,91.03,98.49,33.51,444.16,2026-03-08,0.6124
T0001511,P0003,PL07,M00011,587.99,575.13,338.14,100.01,83.76,53.22,521.91,2025-03-08,0.4967
T0001512,P0140,PL08,M00012,8.41,8.06,4.21,2.03,1.25,0.57,7.49,2025-10-09,0.806
T0001513,P0112,PL01,M00013,288.21,298.29,154.98,69.37,57.06,16.88,281.41,2026-09-21,0.5534
T0001514,P0077,PL02,M00014,695.53,706.41,476.09,107.13,91.57,31.62,674.79,2025-03-06,1.5733
T0001515,P0042,PL03,M00015,268.59,281.21,163.78,46.94,50.44,20.05,261.16,2026-10-18,0.3332
T0001516,P0143,PL04,M00016,171.15,175.79,97.92,40.04,26.68,11.15,164.64,2025-09-18,0.866
T0001517,P0068,PL05,M00017,194.16,191.04,112.39,36.99,26.73,14.93,176.11,2026-05-23,0.9141
T0001518,P0124,PL06,M00018,274.46,272.42,148.93,49.17,59.11,15.21,257.21,2025-03-06,0.2556
T0001519,P0103,PL07,M00019,312.35,300.19,182.28,57.87,36.38,23.66,276.53,2025-01-03,0.2638
T0001520,P0048,PL08,M00020,921.93,902.07,559.24,154.26,153.31,35.26,866.81,2025-12-01,1.155
T0001521,P0141,PL01,M00021,821.03,862.15,507.88,178.72,118.66,56.89,805.26,2026-02-10,1.3305
T0001522,P0013,PL02,M00022,275.84,280.68,155.22,58.25,43.83,23.38,257.3,2025-11-18,1.0632
T0001523,P0098,PL03,M00023,213.01,211.21,124.64,49.82,28.74,8.01,203.2,2026-12-15,0.2897
T0001524,P0102,PL04,M00024,418.84,422.22,253.94,79.07,51.52,37.69,384.53,2026-07-23,0.4842
T0001525,P0125,PL05,M00025,18.21,19.02,11.1,2.77,3.63,1.52,17.5,2025-02-27,0.1729
T0001526,P0097,PL06,M00026,569.66,570.49,337.3,79.63,115.04,38.52,531.97,2025-02-18,0.9991
T0001527,P0004,PL07,M00027,446.29,462.51,239.65,117.22,82.47,23.17,439.34,2025-09-26,0.7072
T0001528,P0082,PL08,M00028,509.49,506.55,299.35,88.51,95.72,22.97,483.58,2025-11-12,1.2569
T0001529,P0034,PL01,M00029,448.02,461.3,274.83,81.57,78.9,26.0,435.3,2026-01-26,0.5321
T0001530,P0109,PL02,M00030,134.59,137.02,79.56,28.0,18.82,10.64,126.38,2025-01-10,0.3495
T0001531,P0080,PL03,M00031,391.66,384.37,248.05,54.26,53.19,28.87,355.5,2026-11-04,1.3487
T0001532,P0129,PL04,M00032,1384.53,1345.53,824.41,213.26,228.85,79.01,1266.52,2026-01-17,1.221
T0001533,P0102,PL05,M00033,1659.94,1728.2,1061.48,258.25,316.9,91.57,1636.63,2026-08-26,1.691
T0001534,P0070,PL06,M00034,370.3,368.38,223.78,71.05,58.57,14.98,353.4,2025-01-14,1.288
T0001535,P0053,PL07,M00035,269.8,258.73,150.2,58.57,37.23,12.73,246.0,2025-06-18,0.4938
T0001536,P0119,PL08,M00036,1101.21,1086.66,588.71,251.82,164.64,81.49,1005.17,2026-06-30,1.4947
T0001537,P0060,PL01,M00037,958.96,973.86,603.54,142.65,153.97,73.7,900.16,2026-07-25,1.4449
T0001538,P0095,PL02,M00038,666.85,679.31,386.42,136.35,129.49,27.05,652.26,2025-11-09,0.7032
T0001539,P0138,PL03,M00039,1181.32,1238.67,720.53,184.18,232.28,101.68,1136.99,2026-04-04,1.2192
T0001540,P0076,PL04,M00040,373.93,381.86,252.56,63.85,51.32,14.13,367.73,2025-09-06,0.3773
T0001541,P0004,PL05,M00041,140.55,134.21,76.84,27.76,23.0,6.61,127.6,2025-12-29,1.0016
T0001542,P0099,PL06,M00042,234.34,244.55,132.04,57.03,42.44,13.04,231.51,2025-07-19,0.5095
T0001543,P0010,PL07,M00043,181.4,174.03,107.9,26.73,27.14,12.26,161.77,2025-11-09,0.1636
T0001544,P0066,PL08,M00044,324.44,335.28,196.39,53.38,60.99,24.52,310.76,2025-06-26,0.4494
T0001545,P0056,PL01,M00045,264.03,254.41,142.39,54.43,46.17,11.42,242.99,2026-09-10,0.223
T0001546,P0138,PL02,M00046,839.33,868.77,525.86,147.69,131.83,63.39,805.38,2025-05-07,0.837
T0001547,P0040,PL03,M00047,62.1,60.39,36.68,10.31,11.07,2.33,58.06,2026-06-25,0.4507
T0001548,P0065,PL04,M00048,68.03,68.25,39.07,14.09,11.99,3.1,65.15,2026-11-29,0.1404
T0001549,P0053,PL05,M00049,465.93,479.23,283.41,90.01,83.62,22.19,457.04,2025-10-02,1.0132
T0001550,P0128,PL06,M00050,1208.99,1266.14,730.36,219.73,258.93,57.12,1209.02,2026-11-07,1.5593
T0001551,P0143,PL07,M00051,78.98,75.81,41.6,12.44,14.59,7.18,68.63,2026-12-30,0.2148
T0001552,P0119,PL08,M00052,189.47,183.51,111.73,29.61,28.47,13.7,169.81,2026-06-19,0.2332
T0001553,P0099,PL01,M00053,21.83,22.58,13.33,3.3,4.34,1.61,20.97,2026-05-08,0.7056
T0001554,P0082,PL02,M00054,196.58,191.01,99.05,40.93,35.81,15.22,175.79,2026-07-21,1.0381
T0001555,P0081,PL03,M00055,986.35,1029.87,549.55,242.24,198.81,39.27,990.6,2025-05-22,1.2173
T0001556,P0104,PL04,M00056,10.02,10.5,5.88,2.2,1.52,0.9,9.6,2025-01-18,0.6176
T0001557,P0012,PL05,M00057,1269.6,1327.08,782.47,205.82,242.02,96.77,1230.31,2025-01-21,1.4811
T0001558,P0023,PL06,M00058,815.56,791.54,488.3,155.85,117.93,29.46,762.08,2025-11-03,1.6841
T0001559,P0121,PL07,M00059,958.03,925.43,549.73,135.55,164.25,75.9,849.53,2025-10-03,0.8569
T0001560,P0146,PL08,M00060,291.67,282.45,181.08,39.53,50.41,11.43,271.02,2026-01-22,0.3367
T0001561,P0031,PL01,M00061,1563.12,1617.04,970.45,279.44,302.56,64.59,1552.45,2026-10-13,1.4795
T0001562,P0117,PL02,M00062,750.31,748.72,413.71,163.42,144.32,27.27,721.45,2025-07-04,0.6367
T0001563,P0092,PL03,M00063,979.49,980.96,569.89,236.11,136.34,38.62,942.34,2026-12-20,0.9091
T0001564,P0036,PL04,M00064,553.95,529.87,312.13,100.45,90.19,27.1,502.77,2026-08-09,0.5554
T0001565,P0076,PL05,M00065,410.07,419.47,245.76,103.13,53.5,17.08,402.39,2025-05-22,1.0811
T0001566,P0036,PL06,M00066,171.09,166.21,96.06,29.02,28.64,12.49,153.72,2026-08-30,0.2995
T0001567,P0094,PL07,M00067,51.36,51.02,27.94,10.78,10.19,2.11,48.91,2025-09-28,0.1822
T0001568,P0001,PL08,M00068,101.51,103.17,58.46,22.9,14.21,7.6,95.57,2026-06-02,0.3451
T0001569,P0057,PL01,M00069,544.35,520.38,288.93,113.05,77.03,41.37,479.01,2026-10-10,0.6129
T0001570,P0144,PL02,M00070,1070.02,1057.58,620.23,172.68,194.84,69.83,987.75,2026-05-31,1.553
T0001571,P0042,PL03,M00071,421.71,412.15,243.76,78.6,67.26,22.53,389.62,2026-06-14,0.4403
T0001572,P0124,PL04,M00072,136.71,132.55,81.31,25.46,15.35,10.43,122.12,2026-01-18,1.0196
T0001573,P0046,PL05,M00073,304.94,307.35,178.53,67.22,46.25,15.35,292.0,2025-01-02,1.3191
T0001574,P0146,PL06,M00074,60.43,57.63,33.89,9.43,10.0,4.31,53.32,2026-03-28,0.1379
T0001575,P0023,PL07,M00075,1331.67,1324.7,798.29,261.96,199.25,65.2,1259.5,2026-12-19,1.1179
T0001576,P0143,PL08,M00076,617.18,588.81,336.32,121.17,104.91,26.41,562.4,2026-04-25,1.3202
T0001577,P0132,PL01,M00077,426.81,429.67,241.41,81.22,67.77,39.27,390.4,2025-04-01,0.438
T0001578,P0040,PL02,M00078,1035.7,1014.43,538.82,257.86,129.13,88.62,925.81,2025-12-07,0.8753
T0001579,P0066,PL03,M00079,297.68,305.32,179.68,50.78,46.84,28.02,277.3,2026-01-04,0.6046
T0001580,P0050,PL04,M00080,415.77,420.37,229.43,98.18,73.46,19.3,401.07,2026-03-16,0.3714
T0001581,P0059,PL05,M00081,382.46,383.73,209.8,80.53,59.55,33.85,349.88,2025-07-01,0.6189
T0001582,P0093,PL06,M00082,476.47,473.57,235.17,106.71,96.92,34.77,438.8,2025-02-21,0.6794
T0001583,P0086,PL07,M00083,33.11,32.08,19.22,7.24,4.59,1.03,31.05,2026-07-08,0.1401
T0001584,P0119,PL08,M00084,212.27,207.16,121.93,37.83,35.56,11.84,195.32,2025-03-27,0.2577
T0001585,P0046,PL01,M00085,33.17,34.07,19.03,7.02,4.91,3.11,30.96,2025-02-25,0.5874
T0001586,P0001,PL02,M00086,121.7,122.94,73.5,21.15,22.8,5.49,117.45,2026-11-30,0.4299
T0001587,P0013,PL03,M00087,207.28,198.08,115.46,33.64,40.72,8.26,189.82,2026-03-04,0.2983
T0001588,P0067,PL04,M00088,109.43,112.43,63.81,24.26,14.98,9.38,103.05,2026-12-04,0.1595
T0001589,P0141,PL05,M00089,853.69,891.17,487.64,199.45,156.63,47.45,843.72,2026-04-20,1.2141
T0001590,P0074,PL06,M00090,605.84,598.82,341.02,126.51,87.82,43.47,555.35,2025-01-10,1.3248
T0001591,P0055,PL07,M00091,86.76,87.91,51.1,17.29,15.96,3.56,84.35,2025-02-02,0.8535
T0001592,P0087,PL08,M00092,610.08,591.76,332.68,138.76,97.32,23.0,568.76,2025-08-15,1.6168
T0001593,P0019,PL01,M00093,78.17,74.67,45.05,13.62,11.52,4.48,70.19,2026-01-06,0.57
T0001594,P0019,PL02,M00094,1004.08,974.76,583.79,193.25,143.82,53.9,920.86,2026-07-15,1.2154
T0001595,P0056,PL03,M00095,1287.06,1283.92,708.06,259.77,227.61,88.48,1195.44,2026-11-28,1.0908
T0001596,P0041,PL04,M00096,88.57,92.67,57.63,14.17,17.46,3.41,89.26,2026-04-15,0.1361
T0001597,P0101,PL05,M00097,184.23,188.01,111.66,44.11,22.81,9.43,178.58,2025-05-14,0.316
T0001598,P0057,PL06,M00098,1163.01,1113.55,681.28,154.92,187.24,90.11,1023.44,2025-06-03,1.6209
T0001599,P0092,PL07,M00099,16.92,16.58,9.97,2.34,3.44,0.83,15.75,2026-11-25,0.7895
T0001600,P0099,PL08,M00100,466.12,470.06,277.85,63.5,90.05,38.66,431.4,2025-04-30,0.5115
T0001601,P0145,PL01,M00101,994.08,970.69,512.72,214.45,172.52,71.0,899.69,2026-04-13,0.8651
T0001602,P0012,PL02,M00102,376.13,377.82,213.11,81.75,56.18,26.78,351.04,2025-06-21,0.7526
T0001603,P0066,PL03,M00103,1405.11,1439.21,851.33,303.32,176.0,108.56,1330.65,2025-07-11,1.5023
T0001604,P0141,PL04,M00104,139.26,140.52,75.85,21.23,31.14,12.3,128.22,2025-08-20,0.3698
T0001605,P0032,PL05,M00105,2006.18,2070.18,1136.41,461.72,300.22,171.83,1898.35,2026-06-22,1.7499
T0001606,P0096,PL06,M00106,1277.56,1234.85,704.82,258.53,226.92,44.58,1190.27,2025-08-05,1.087
T0001607,P0098,PL07,M00107,164.27,170.83,94.95,28.62,33.6,13.66,157.17,2026-12-09,0.16
T0001608,P0056,PL08,M00108,1477.85,1488.64,859.01,255.38,280.19,94.06,1394.58,2026-09-11,1.3162
T0001609,P0080,PL01,M00109,247.18,258.94,152.27,45.16,40.2,21.31,237.63,2025-12-06,1.257
T0001610,P0033,PL02,M00110,259.44,252.58,141.29,45.21,42.44,23.64,228.94,2025-10-29,0.8801
T0001611,P0135,PL03,M00111,78.6,75.48,42.68,13.44,12.71,6.65,68.83,2025-05-15,0.5206
T0001612,P0004,PL04,M00112,91.84,89.72,53.32,15.84,15.4,5.16,84.56,2026-10-05,1.081
T0001613,P0092,PL05,M00113,83.3,80.16,52.53,11.25,11.2,5.18,74.98,2026-03-26,0.3627
T0001614,P0065,PL06,M00114,44.83,47.02,25.52,9.99,9.55,1.96,45.06,2025-02-18,0.1138
T0001615,P0102,PL07,M00115,242.1,251.06,151.17,56.21,30.7,12.98,238.08,2026-04-16,1.2187
T0001616,P0019,PL08,M00116,440.09,428.2,264.64,63.79,64.41,35.36,392.84,2026-12-01,0.6895
T0001617,P0064,PL01,M00117,103.5,101.68,58.63,19.62,17.38,6.05,95.63,2025-01-30,0.1768
T0001618,P0129,PL02,M00118,492.22,469.28,247.79,111.03,76.42,34.04,435.24,2026-05-14,0.6167
T0001619,P0060,PL03,M00119,53.92,54.1,32.41,8.9,7.48,5.31,48.79,2025-02-11,0.1675
